name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Tarta de Santiago,Spanish,Dessert,vegetarian;gluten-free,15,40,8,Tarta de almendra gallega decorada con la Cruz de Santiago.,Tuesta ligeramente los ground almonds para liberar una mayor complejidad aromática antes de mezclarlos.,250 g Ground Almonds | 200 g Sugar | 4 whole Eggs | 1 tbsp Lemon Zest | 1 tbsp Orange Zest | 0.5 tsp Cinnamon | 30 g Butter | 2 tbsp Powdered Sugar,"Batir los eggs con el sugar hasta blanquear. | Incorporar con movimientos envolventes los ground almonds, la citrus zest y la cinnamon. | Verter en un molde de 24 cm engrasado. | Hornear a 180°C durante 35 min hasta que esté dorado y cuajado. (35 min) | Espolvorear powdered sugar a través de una plantilla de la Cruz de Santiago.",320,10,36,16,3,dairy;nuts;eggs,Updated,Tarta de Santiago,es
Callos a la Madrileña,Spanish,Dinner,slow-cook,20,180,6,"Estofado madrileño de tripe con chorizo, morcilla y garbanzos.",Desglasa con un Sherry seco (Fino o Amontillado) para elevar la acidez y la complejidad aromática.,700 g Beef Tripe | 200 g Chorizo | 150 g Morcilla | 200 g Chickpeas | 400 g Tomatoes | 1 whole Onion | 4 cloves Garlic | 2 tsp Smoked Paprika | 10 g Mint,"Cocer el tripe hasta que esté tierno, 1,5 horas. Cortar en trozos. (90 min) | Sofreír la onion, el garlic y el paprika. (5 min) | Añadir los tomatoes, los chickpeas, el chorizo y la morcilla. | Incorporar el tripe y suficiente broth para cubrir. Cocer a fuego lento 1 hora. (60 min) | Terminar con fresh mint.",420,32,22,22,8,,Updated,Callos a la Madrileña,es
Leche Frita,Spanish,Dessert,vegetarian,20,20,6,Cuadrados de natilla frita rebozados en azúcar con canela — el postre reconfortante de España.,Infusiona la leche con canela en rama y vaina de vainilla durante 30 minutos antes de espesar.,600 ml Whole Milk | 80 g Flour | 40 g Cornstarch | 120 g Sugar | 2 tsp Cinnamon | 1 tsp Lemon Zest | 3 whole Eggs | 80 g Breadcrumbs,"Calienta la leche con ralladura de limón. Bate con flour, cornstarch y 80g de azúcar. Cocina hasta que esté muy espeso, 8 min. (8 min) | Vierte en una bandeja engrasada. Enfría 2 horas hasta que esté firme. (120 min) | Corta en cuadrados. Reboza en beaten egg y luego en breadcrumbs. | Fríe a 180°C hasta dorar, 2 min por lado. (4 min) | Reboza en azúcar con canela. Sirve caliente.",300,8,46,9,2,gluten;dairy;eggs,Updated,Leche Frita,es
Bacalao a la Vizcaína,Spanish,Dinner,gluten-free,20,30,4,Bacalao salado en una rica salsa vasca de pimientos choriceros y tomate.,Añade un chorrito de vino txakoli para dar acidez y termina con aceite de oliva Arbequina premium para un brillo sedoso.,600 g Salt Cod | 4 whole Choricero Peppers | 400 g Tomatoes | 2 whole Onion | 4 cloves Garlic | 4 tbsp Olive Oil,Remoja el salt cod 48 horas cambiando el agua. Escalfa hasta que esté tierno. (20 min) | Remoja los dried choricero peppers 30 min. Raspa la carne. (30 min) | Sofríe la onion y el garlic. Añade los tomatoes y la carne del pimiento. Cocina a fuego lento 15 min. (17 min) | Añade el cod. Cocina a fuego lento 8 min. (8 min) | Sirve con pan crujiente.,280,32,10,12,3,fish,Updated,Bacalao a la Vizcaína,es
Plato de Pintxos,Spanish,Appetizer,quick;crowd-pleaser,20,10,6,Tapas de bar vascas — rodajas de pan con distintos pintxos encima.,Un toque final de aceite de oliva alto en fenoles y pimentón ahumado unificará los sabores con elegancia.,1 whole Baguette | 100 g Jamón Serrano | 100 g Manchego | 8 fillets Anchovies | 4 whole Peppers | 3 whole Egg | 3 tbsp Olive Oil | 80 ml Aioli,"Corta la baguette en rodajas. Pincela con olive oil y tuesta ligeramente. (5 min) | Cuece y corta en rodajas los eggs. | Cubre cada pan con combinaciones variadas: jamón, cheese, anchovies, pepper, egg. | Asegura los ingredientes con un palillo de cóctel. | Sirve con aioli y vino Txakoli frío.",280,14,24,14,2,gluten;dairy;fish;eggs,Updated,Pintxos Platter,es
Sopa de Ajo,Spanish,Lunch,vegan,10,20,4,"Sopa castellana de ajo con pimentón, pan duro y un huevo escalfado.",Sustituye el caldo de res por un caldo claro de ave infusionado con codillo de jamón.,8 cloves Garlic | 200 g Stale Bread | 2 tsp Smoked Paprika | 1 l Beef Broth | 3 tbsp Olive Oil | 4 whole Eggs | 10 g Parsley,Corta el garlic en láminas y fríe en olive oil hasta dorar. (3 min) | Añade el paprika y el bread en dados. Mezcla para cubrir. (2 min) | Añade el hot broth. Cocina a fuego lento 10 min. (10 min) | Casca los eggs en la sopa. Escalfa 3 min. (3 min) | Sirve con parsley.,280,14,28,12,2,gluten;eggs,Updated,Sopa de Ajo,es
Escalivada,Spanish,Side,vegan;gluten-free,5,50,4,Ensalada catalana de berenjena y pimiento asados a la brasa con aceite de oliva.,Termina con sal Maldon y anchoas del Cantábrico para un contraste de umami esencial.,2 whole Aubergine | 3 whole Red Pepper | 2 whole Onion | 4 cloves Garlic | 4 tbsp Olive Oil | 1 tbsp Sherry Vinegar | 10 g Parsley,"Asa la aubergine, los peppers y las onions enteros directamente sobre la llama o a 220°C durante 45 min. (45 min) | Coloca en una bolsa para que suden 10 min. (10 min) | Pela y rasga en tiras. | Aliña con garlic, olive oil y sherry vinegar. | Sirve a temperatura ambiente con anchovies y pan.",140,3,14,9,5,,Updated,Escalivada,es
Albóndigas en Salsa,Spanish,Dinner,family-friendly,20,30,4,Albóndigas españolas de cerdo y ternera cocinadas a fuego lento en salsa de tomate y almendras.,Desglasa la sartén con un vino Manzanilla seco para una acidez y profundidad superiores.,300 g Ground Pork | 300 g Ground Beef | 60 g Bread | 1 whole Egg | 3 cloves Garlic | 400 g Tomatoes | 40 g Almonds | 0.25 g Saffron | 100 ml White Wine | 15 g Parsley,"Remoja el bread en milk. Mezcla con los meats, egg, garlic y parsley. Forma las albóndigas. | Dora las meatballs por todos lados. (6 min) | Sofríe el garlic y añade los tomatoes y wine. Cocina a fuego lento 5 min. (6 min) | Tritura la salsa con almonds y saffron hasta que esté suave. | Añade las meatballs. Cocina a fuego lento 15 min. (15 min)",420,30,16,24,3,gluten;nuts;eggs,Updated,Albóndigas en Salsa,es
Porra Antequerana,Spanish,Lunch,vegan,10,0,4,Una versión más espesa y rica del gazpacho originaria de Antequera.,Escalda y pela los tomatoes para eliminar el amargor y lograr una textura refinada; decora con ventresca premium para un toque de lujo.,800 g Ripe Tomatoes | 200 g Bread | 3 cloves Garlic | 1 whole Green Pepper | 100 ml Olive Oil | 3 tbsp Sherry Vinegar | 1 tsp Salt | 2 whole Hard-Boiled Eggs | 100 g Tuna,"Remoja el bread. Tritura con tomatoes, pepper, garlic y vinegar hasta obtener una mezcla espesa. | Incorpora el olive oil en hilo. Sazona. | Enfría 1 hora. (60 min) | Sirve con chopped egg y tuna por encima.",280,10,22,16,4,gluten;fish;eggs,Updated,Porra Antequerana,es
Espinacas con Garbanzos,Spanish,Side,vegan;gluten-free,5,15,4,Espinacas y garbanzos al estilo sevillano con comino y pimentón ahumado.,Termina con aceite de oliva virgen extra de alta calidad y un poco más de vinagre para dar acidez.,500 g Spinach | 400 g Chickpeas | 4 cloves Garlic | 1 tsp Smoked Paprika | 1 tsp Cumin | 1 tbsp Sherry Vinegar | 4 tbsp Olive Oil,Fríe el garlic en olive oil hasta dorar. Añade el paprika y el cumin. (2 min) | Añade los chickpeas y fríe 3 min. (3 min) | Añade las spinach y deja que se reduzcan. | Añade el sherry vinegar. Sazona.,240,10,28,10,9,,Updated,Espinacas con Garbanzos,es
Pimientos de Padrón,Spanish,Appetizer,vegan;gluten-free;quick,2,5,4,"Pimientos gallegos chamuscados fritos en aceite de oliva — la mayoría suaves, algunos picantes.",Utiliza una sartén de hierro fundido pesada para una mayor masa térmica y un chamuscado más intenso.,300 g Padron Peppers | 4 tbsp Olive Oil | 1 tsp Sea Salt,"Calienta el olive oil en una sartén hasta que esté muy caliente. | Añade los peppers. Fríe a fuego alto 3-4 min, removiendo, hasta que estén chamuscados. (4 min) | Pasa a un plato. Espolvorea generosamente con sea salt. | Come de inmediato.",100,2,6,8,2,,Updated,Pimientos de Padron,es
Secreto Ibérico,Spanish,Dinner,gluten-free;premium,5,10,4,"Corte escondido de cerdo ibérico — muy veteado, a la parrilla y en lonchas.",Equilibra la riqueza con unos Shishito peppers chamuscados o una salsa Romesco bien ácida.,600 g Secreto Iberico | 1 tsp Sea Salt | 0.5 tsp Black Pepper | 2 tbsp Olive Oil | 2 whole Lemon,Sazona generosamente. Asa a fuego muy alto 3 min por lado. (6 min) | Deja reposar 5 min. (5 min) | Corta en lonchas finas a contraveta. | Rocía con olive oil y lemon.,420,38,0,28,0,,Updated,Secreto Iberico,es
Tacos al Pastor,Mexican,Dinner,family-friendly;quick,15,20,4,Cerdo marinado con piña en tortillas de maíz — el taco rey de la Ciudad de México.,Usa una sartén de hierro fundido para un acabado tipo 'plancha' y lograr la reacción de Maillard necesaria en las rebanadas delgadas.,700 g Pork Shoulder | 200 g Pineapple | 16 whole Corn Tortillas | 2 tbsp Achiote Paste | 3 whole Guajillo Chilli | 3 cloves Garlic | 3 whole Lime | 20 g Cilantro | 1 whole White Onion,"(Las tortillas de maíz de tienda son estándar y preferidas — calentar en un comal seco. Para hacer desde cero: mezcla 200g masa harina, ½ cdta de sal, 240ml de agua tibia; presiona en rondas delgadas y cocina 1 min por lado.)  Licúa achiote, guajillo rehidratado, ajo y jugo de piña. Marina el pork durante toda la noche. (480 min) | Asa el pork hasta que esté carbonizado y bien cocido. (15 min) | Rebana finamente con trozos de pineapple. | Sirve en tortillas calientes con onion, cilantro y lime.",420,30,36,16,4,gluten,Updated,Al Pastor Tacos,es
Tacos de Birria,Mexican,Dinner,slow-cook;premium,20,180,6,"Tacos de mejilla de res estofada sumergidos en un rico consomé — crujientes, derretidos, inolvidables.",Refuerza el consomé con huesos de médula rostizados para un acabado lujoso y de cinco estrellas.,1 kg Beef Cheek | 5 whole Guajillo Chilli | 3 whole Ancho Chilli | 16 whole Corn Tortillas | 200 g Oaxacan Cheese | 1 whole White Onion | 20 g Cilantro | 3 whole Lime | 4 cloves Garlic | 1 stick Cinnamon,"(Las tortillas de maíz de tienda son estándar y preferidas — calentar en un comal seco. Para hacer desde cero: mezcla 200g masa harina, ½ cdta de sal, 240ml de agua tibia; presiona en rondas delgadas y cocina 1 min por lado.)  Tuesta y remoja los dried chillies. Licúa con garlic y especias. | Cubre el beef con la pasta de chile. Estofar 3 horas a 160°C. (180 min) | Desmenuza el beef. Reserva el consomé. | Sumerge las tortillas en el consomé, rellena con beef y cheese. | Fríe en el comal hasta que estén crujientes. Sirve con consomé para dipping. (5 min)",520,38,32,26,4,gluten;dairy,Updated,Birria Tacos,es
Enchiladas de Pollo,Mexican,Dinner,family-friendly,20,30,4,Tortillas de maíz enrolladas con pollo en salsa roja y queso derretido.,Infusiona la salsa con guajillo chiles tostados para una complejidad ahumada y termina con cebollas moradas encurtidas para equilibrar las grasas.,500 g Chicken Breast | 12 whole Corn Tortillas | 500 ml Red Enchilada Sauce | 200 g Cheddar | 60 g Cotija | 100 ml Crema | 1 whole Onion,"(Las tortillas de maíz de tienda son estándar y preferidas — calentar en un comal seco. Para hacer desde cero: mezcla 200g masa harina, ½ cdta de sal, 240ml de agua tibia; presiona en rondas delgadas y cocina 1 min por lado.)  Pochea y deshebra el chicken. Mezcla con onion y ½ taza de sauce. | Calienta las tortillas. Rellena con chicken, enrolla y coloca en un molde para hornear. | Vierte la sauce restante encima. Cubre con cheese. | Hornea a 190°C por 20 min hasta que burbujee. (20 min) | Sirve con crema y cotija.",480,36,38,20,4,gluten;dairy,Updated,Chicken Enchiladas,es
Guacamole,Mexican,Appetizer,vegan;gluten-free;quick,10,0,4,"Dip de aguacate con trozos, lima, jalapeño y cilantro — el clásico esencial.",Sustituye los chips en exceso por pepitas tostadas o crudités para mantener la integridad nutricional.,4 whole Avocado | 2 whole Lime | 1 whole Jalapeño | 0.5 whole Red Onion | 15 g Cilantro | 1 whole Tomato | 0.5 tsp Salt | 200 g Tortilla Chips,"Corta los avocados a la mitad, retira el hueso. Saca la pulpa en un tazón. | Aplasta con un tenedor — deja algunos trozos. | Agrega lime juice, sal, jalapeño picado, onion, tomato y cilantro. | Ajusta la sazón. Sirve de inmediato con chips.",280,4,24,20,8,gluten,Updated,Guacamole,es
Burrito de Carnitas,Mexican,Lunch,family-friendly,10,20,4,Cerdo estofado y cocido lentamente envuelto en una tortilla de harina con arroz y frijoles.,Incorpora cebollas moradas encurtidas o una ensalada de col con mucha lima para aportar acidez y apoyo digestivo enzimático frente a las grasas pesadas.,500 g Braised Pork Carnitas | 4 whole Flour Tortillas | 200 g Mexican Rice | 200 g Black Beans | 150 ml Salsa Roja | 60 ml Crema | 80 g Cheese | 100 g Guacamole,"(Las tortillas de harina de tienda son estándar. Para hacer desde cero: mezcla 240g flour, ½ cdta de sal, 1 cdta de baking powder, 2 cdas de lard, 140ml de agua tibia; amasa, reposa 30 min, extiende delgada y cocina en comal seco 1 min por lado.)  (Para las carnitas estofadas: sazona 1kg de pork shoulder con cumin, oregano, garlic, orange juice y sal. Estofar tapado a 160°C por 3 horas, deshebrajar y dorar bajo el broiler.) Calienta las carnitas en un sartén hasta que estén ligeramente crujientes. (5 min) | Calienta las tortillas. Coloca rice, beans, carnitas, cheese, salsa, crema y guacamole en el centro. | Dobla los lados hacia adentro, luego enrolla desde abajo — ¡bien apretado! | Tuesta en un comal seco con la costura hacia abajo hasta sellar. (2 min)",620,36,64,24,8,gluten;dairy,Updated,Carnitas Burrito,es
Chiles Rellenos,Mexican,Dinner,vegetarian,20,20,4,"Chiles poblanos rellenos de queso, capeados y fritos en huevo — con salsa de tomate.",Agrega una pizca de sal y baking powder a la flour para mejor sazón y una costra más ligera y aireada.,8 whole Poblano Peppers | 300 g Oaxacan Cheese | 4 whole Eggs | 80 g Flour | 400 ml Tomato Sauce | 100 ml Crema,"Chamusca los peppers sobre la flama. Colócalos en bolsa para sudar 10 min. Pela y haz una incisión para retirar las seeds. (15 min) | Rellena con cheese. Cierra y espolvorea con flour. | Bate las egg whites a punto de nieve. Incorpora las yolks. | Sumerge los peppers en la mezcla de egg. Fríe hasta dorar, 3 min por lado. (6 min) | Sirve en tomato sauce con crema.",380,20,18,26,4,gluten;dairy;eggs,Updated,Chiles Rellenos,es
Pozole Rojo,Mexican,Lunch,slow-cook;comfort,15,90,6,Sopa de cerdo y maíz cacahuazintle en un rico caldo de guajillo — el ritual mexicano del domingo.,Mejora el caldo dorando especias enteras en lard antes de licuar y triplica el tiempo de cocción del pork.,700 g Pork Shoulder | 800 g Hominy | 6 whole Guajillo Chilli | 4 cloves Garlic | 1 tsp Oregano | 200 g Cabbage | 6 whole Radish | 4 whole Lime | 8 whole Tostadas,"Cuece el pork con garlic y oregano durante 1 hora. Deshebra. (60 min) | Tuesta y remoja los guajillo chillies. Licúa con garlic y broth. (5 min) | Agrega el puré de chile y el hominy al broth. Cocina a fuego lento 20 min. (20 min) | Sirve con guarniciones: cabbage, radish, oregano, lime y tostadas.",380,30,36,12,6,gluten,Updated,Pozole Rojo,es
Ceviche de Camarón,Mexican,Lunch,gluten-free;no-cook,15,0,4,"Camarón ""cocido"" en jugo cítrico con tomate, jalapeño y pepino.",Decora con microvegetales y rodajas de rábano para lograr la complejidad visual y de textura necesaria.,500 g Shrimp | 6 whole Lime | 2 whole Lemon | 1 whole Red Onion | 2 whole Tomatoes | 1 whole Jalapeño | 1 whole Cucumber | 20 g Cilantro | 2 whole Avocado | 8 whole Tostadas,"Corta el shrimp en tercios. Sumerge en lime y lemon juice. | Marina 15 min hasta que esté rosa y opaco. (15 min) | Escurre la mitad del jugo. Agrega onion picada, tomato, jalapeño y cucumber. | Incorpora cilantro y avocado. Sirve sobre tostadas.",280,24,18,10,5,shellfish,Updated,Shrimp Ceviche,es
Mole Negro con Pollo,Mexican,Dinner,slow-cook;premium,30,60,6,"Mole oaxaqueño oscuro y complejo con chocolate, chiles y docenas de especias.",Incorpora Pasilla chillies y pan chamuscado para lograr un lacado más oscuro y sofisticado.,800 g Chicken Thighs | 4 whole Mulato Chilli | 3 whole Ancho Chilli | 60 g Dark Chocolate | 3 tbsp Sesame Seeds | 60 g Peanuts | 400 g Tomatoes | 1 whole Plantain | 1 whole Onion | 4 cloves Garlic | 2 tbsp Mexican Spices | 300 g Rice,"Tuesta y remoja los dried chillies. Tuesta el sesame y los peanuts. | Chamusca los tomatoes, onion y garlic. | Licúa todo con chocolate y especias hasta obtener una pasta suave. | Fríe la pasta en oil hasta oscurecer, 10 min. (10 min) | Agrega broth, cocina a fuego lento 30 min. Agrega el chicken. Cocina 20 min más. (50 min)",560,36,42,26,6,nuts;peanuts;sesame,Updated,Mole Negro with Chicken,es
Tamales,Mexican,Dinner,family-friendly;slow-cook,40,60,6,Masa cocida al vapor en hojas de maíz rellena de mole de pollo o cerdo con chile.,Opta por masa fresca e incorpora un toque de cumin tostado o lard ahumado para mayor complejidad.,400 g Masa Harina | 150 g Lard | 400 ml Chicken Broth | 20 whole Corn Husks | 400 g Chicken Mole | 1 tsp Baking Powder | 1 tsp Salt,"Remoja los corn husks en agua caliente 30 min. (30 min) | Bate el lard hasta que esté esponjoso. Mezcla con masa, broth, baking powder y sal. | Extiende la masa sobre las husks. Agrega el filling. Dobla y ata. | Cocina al vapor en posición vertical por 1 hora hasta que la masa se despegue de la husk. (60 min)",380,14,44,18,4,gluten,Updated,Tamales,es
Elote,Mexican,Snack,vegetarian;street-food,5,10,4,"Mazorca de maíz a la parrilla con mayonesa, cotija, chile en polvo y limón.",Incorpora pimentón ahumado para mayor profundidad y usa un microplane para el cotija y lograr una textura sofisticada similar a la nieve.,4 whole Corn Cobs | 4 tbsp Mayonnaise | 60 g Cotija Cheese | 1 tsp Chile Powder | 2 whole Lime | 10 g Cilantro,"Asa el corn a fuego alto 8–10 min, girando, hasta que esté carbonizado. (9 min) | Unta con mayo mientras está caliente. | Rueda en cotija y espolvorea chile en polvo. | Exprime lime y esparce cilantro.",220,6,28,10,3,dairy;eggs,Updated,Elote,es
Pastel Tres Leches,Mexican,Dessert,vegetarian;baking,20,30,10,"Bizcocho empapado en tres leches — ligero, soñador e increíblemente húmedo.",Termina con una chantilly estabilizada y frutos rojos frescos para aportar la acidez esencial.,200 g Flour | 5 whole Eggs | 200 g Sugar | 200 ml Whole Milk | 400 ml Condensed Milk | 200 ml Evaporated Milk | 400 ml Heavy Cream | 1 tsp Vanilla | 1 tsp Cinnamon,Bate eggs y sugar hasta punto de listón. Incorpora flour. | Hornea a 180°C durante 25 min. (25 min) | Pincha por toda la superficie con un palillo. Vierte la mezcla de three milks sobre el pastel tibio. Refrigera 4 horas. (240 min) | Bate cream y extiende por encima. Espolvorea cinnamon.,340,8,48,14,1,gluten;dairy;eggs,Updated,Tres Leches Cake,es
Fajitas de Bistec,Mexican,Dinner,family-friendly;quick,15,15,4,Jugoso skirt steak con pimientos y cebolla servido en tortillas de harina calientes.,Añade un elemento fermentado como cebollas rojas encurtidas para contrarrestar la grasa y aportar contraste visual.,600 g Skirt Steak | 3 whole Bell Peppers | 2 whole Onion | 8 whole Flour Tortillas | 2 whole Lime | 1 tsp Cumin | 1 tsp Smoked Paprika | 2 cloves Garlic | 150 g Guacamole | 100 ml Sour Cream,"(Las flour tortillas de tienda son estándar. Para hacerlas desde cero: mezcla 240g flour, ½ cdta salt, 1 cdta baking powder, 2 cdas lard, 140ml warm water; amasa, reposa 30 min, extiende fino y cocina en un comal seco 1 min por lado.) Marina el steak con lime, cumin, paprika y garlic 30 min. (30 min) | Cocina el steak en cast iron muy caliente 3 min por lado. (6 min) | Reposa 5 min y rebana a contrafibra. (5 min) | Saltea peppers y onion en la misma sartén hasta carbonizar. (6 min) | Sirve chisporroteando en el cast iron con warm tortillas, guacamole y sour cream.",520,36,42,22,5,gluten;dairy,Updated,Steak Fajitas,es
Churros,Mexican,Dessert,vegetarian;street-food,10,10,4,Palitos de masa frita crujientes rebozados en azúcar con canela y salsa de chocolate.,Sustituye el vegetable oil por mantequilla dorada e incorpora eggs para lograr una miga más ligera y sofisticada.,200 g Flour | 250 ml Water | 0.5 tsp Salt | 2 tbsp Vegetable Oil | 80 g Sugar | 2 tsp Cinnamon | 150 g Dark Chocolate | 100 ml Cream,"Lleva a ebullición water, oil y salt. Incorpora flour. | Exprime con boquilla de estrella en oil a 180°C. Fríe 3 min. (3 min) | Rueda en cinnamon sugar. | Prepara la salsa de chocolate: calienta cream y vierte sobre chocolate. Mezcla hasta obtener una textura lisa. | Sirve los churros con la salsa de chocolate para dipear.",340,5,50,14,2,gluten;dairy,Updated,Churros,es
Horchata,Mexican,Beverage,vegan;gluten-free,5,10,6,Bebida cremosa mexicana de arroz y canela — refrescante y reconfortante.,Tuesta el cinnamon y el rice para liberar los aceites volátiles antes de remojar.,200 g Long-Grain Rice | 2 sticks Cinnamon | 80 g Sugar | 1 tsp Vanilla | 1 l Water | 2 cups Ice,Remoja rice con cinnamon en water toda la noche. (480 min) | Licúa hasta obtener una mezcla homogénea. | Cuela dos veces a través de un colador de malla fina o tela de muselina hasta que quede completamente liso. | Añade sugar y vanilla. Revuelve hasta disolver. | Sirve sobre ice.,160,2,36,1,0,,Updated,Horchata,es
Agua Fresca de Jamaica,Mexican,Beverage,vegan;gluten-free,5,10,6,"Agua fresca de flor de jamaica color rubí intenso — ácida, floral y refrescante.",Infusiona el almíbar con star anise o cinnamon para añadir profundidad aromática.,60 g Dried Hibiscus Flowers | 100 g Sugar | 1.5 l Water | 2 whole Lime | 2 cups Ice,Hierve a fuego lento hibiscus en water 10 min. (10 min) | Cuela. Añade sugar y revuelve hasta disolver. | Enfría completamente. | Sirve sobre ice con lime juice.,80,0,20,0,0,,Updated,Agua Fresca de Jamaica,es
Enfrijoladas,Mexican,Lunch,vegetarian;budget-friendly,15,20,4,Tortillas de maíz bañadas en salsa de frijoles negros con queso y crema.,"Infusiona los beans con cebolla tatemada y hoja de aguacate, luego termina con cebolla macerada en limón para cortar la riqueza.",12 whole Corn Tortillas | 400 g Black Beans | 1 whole Chipotle | 2 cloves Garlic | 150 g Queso Fresco | 100 ml Crema | 0.5 whole Onion | 15 g Cilantro,"(Las corn tortillas de tienda son estándar y preferidas — caliéntalas en un comal seco. Para hacerlas desde cero: mezcla 200g masa harina, ½ cdta salt, 240ml warm water; prensa en rondas delgadas y cocina 1 min por lado.) Licúa beans con chipotle y garlic hasta obtener una mezcla homogénea. | Calienta la salsa de bean en una sartén amplia. Sumerge cada tortilla brevemente. | Dobla en cuartos y acomoda en los platos. | Cubre con queso fresco desmoronado, un chorrito de crema, onion y cilantro.",340,16,44,12,10,gluten;dairy,Updated,Enfrijoladas,es
Camarones a la Diabla,Mexican,Dinner,spicy;quick,10,20,4,Camarones en una ardiente salsa diabla roja con ajo y tomates.,Pasa la salsa por un colador chino para obtener una textura sedosa digna de restaurante y desglasa con un toque de vino blanco seco o caldo de cabezas de camarón.,500 g Tiger Prawns | 4 whole Guajillo Chilli | 2 whole Chipotle | 400 g Tomatoes | 4 cloves Garlic | 40 g Butter | 2 whole Lime | 300 g Rice,"Tuesta y remoja guajillo chillies. Licúa con chipotle, tomatoes y garlic. (5 min) | Fríe la salsa en butter 5 min hasta oscurecer. (5 min) | Añade prawns. Cocina 5 min hasta que estén rosas. (5 min) | Exprime lime. Sirve con rice.",320,28,32,10,3,dairy;shellfish,Updated,Camarones a la Diabla,es
Sopa de Lima,Mexican,Lunch,gluten-free,10,25,4,Sopa yucateca de pollo y limón con tiras de tortilla crujientes.,Infusiona el caldo con orégano mexicano y una pizca de clavo para mayor profundidad aromática.,400 g Chicken Breast | 4 whole Lime | 3 whole Tomatoes | 1 whole Onion | 3 cloves Garlic | 1 whole Habanero | 1 l Chicken Broth | 4 whole Corn Tortillas | 15 g Cilantro,"(Las corn tortillas de tienda son estándar y preferidas — caliéntalas en un comal seco. Para hacerlas desde cero: mezcla 200g masa harina, ½ cdta salt, 240ml warm water; prensa en rondas delgadas y cocina 1 min por lado.) Tatema tomato, onion y garlic bajo el asador. (8 min) | Hierve chicken en broth 15 min. Deshebra. (15 min) | Añade las verduras tatemadas y lime juice. Hierve a fuego lento 8 min. (8 min) | Fríe tortilla strips en oil hasta que estén crujientes. (4 min) | Sirve la sopa cubierta con tortilla strips y cilantro.",280,26,22,8,3,gluten,Updated,Sopa de Lima,es
Rajas con Crema,Mexican,Side,vegetarian,10,15,4,Tiras de poblano rostizado en crema con cebolla y maíz — un clásico relleno para tacos.,Decora con hojas de elote tatemadas o microhierbas para elevar visualmente el platillo y aportar un toque aromático.,6 whole Poblano Peppers | 200 ml Crema | 1 whole Onion | 2 ears Corn | 2 cloves Garlic | 100 g Manchego | 2 tbsp Butter,"Tatea poblanos sobre la llama. Cubre con vapor, pela y corta en tiras. (15 min) | Saltea onion y garlic en butter. (4 min) | Añade corn y las tiras de poblano. Cocina 3 min. (3 min) | Añade crema y manchego rallado. Hierve a fuego lento 5 min hasta que el queso se integre a la salsa. (5 min)",280,8,18,20,3,dairy,Updated,Rajas con Crema,es
Coctel de Camarón,Mexican,Appetizer,gluten-free;no-cook,15,0,4,Cóctel de camarón mexicano en una salsa de tomate ácida con aguacate y salsa picante.,Termina con micro-cilantro y un toque de sal marina ahumada para lograr un impacto visual y sensorial.,400 g Cooked Shrimp | 300 ml Clamato Juice | 3 tbsp Ketchup | 2 tbsp Hot Sauce | 3 whole Lime | 1 whole Cucumber | 2 whole Avocado | 0.5 whole Red Onion | 15 g Cilantro | 8 whole Tostadas,"Mezcla Clamato, ketchup, hot sauce y lime juice. | Agrega cucumber, onion y cilantro picados. | Añade shrimp. Refrigera 15 min. (15 min) | Sirve en vasos altos con avocado encima. Acompaña con tostadas.",220,20,18,7,4,shellfish,Updated,Coctel de Camarón,es
Flautas de Pollo,Mexican,Appetizer,family-friendly,20,15,4,Crujientes flautas de tortilla de maíz enrolladas y rellenas de pollo deshebrado.,Incorpora una ensalada de col marinada con limón para aportar acidez y textura crujiente; sazona el relleno de pollo con especias tostadas para alcanzar un nivel de élite.,400 g Shredded Chicken | 16 whole Corn Tortillas | 100 ml Sour Cream | 150 ml Salsa Verde | 2 whole Avocado | 60 g Cotija | 100 g Lettuce,"(Las corn tortillas de tienda son estándar y preferidas — caliéntalas en un comal seco. Para hacerlas desde cero: mezcla 200g masa harina, ½ cdta de sal, 240ml de agua tibia; presiona en círculos delgados y cocina 1 min por lado.) Calienta las tortillas en un comal seco hasta que estén suaves, unos 30 seg cada una. | Rellena cada una con chicken, enrolla bien y asegura con un palillo. | Fríe en aceite caliente a 175°C hasta que estén doradas y crujientes, 3–4 min por tanda. (4 min) | Sirve sobre lechuga rallada con sour cream, salsa verde, avocado y cotija.",380,26,34,16,5,gluten;dairy,Updated,Flautas de Pollo,es
Caldo Tlalpeño,Mexican,Lunch,gluten-free;comfort,10,35,4,Caldo de pollo ahumado con chipotle y garbanzos — un clásico capitalino para los días fríos.,Chamusca la cebolla y el ajo directamente sobre la llama antes de hervir para añadir complejidad ahumada.,500 g Chicken Thighs | 300 g Chickpeas | 2 whole Chipotle | 4 sprigs Epazote | 3 cloves Garlic | 1 whole Onion | 2 whole Carrot | 1 l Chicken Broth | 3 whole Lime,"Hierve el chicken con onion, garlic y carrot durante 20 min. (20 min) | Deshebra el chicken. Agrega chickpeas, chipotle y epazote. (5 min) | Hierve a fuego lento 12 min. (12 min) | Sazona. Sirve con lime y tortillas.",320,30,24,10,7,,Updated,Caldo Tlalpeño,es
