name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Manzo alla Borgognona,French,Dinner,slow-cook;premium,20,150,6,Manzo reale brasato lentamente nel vino di Borgogna con funghi e cipolline.,Infarinare il beef con flour condita prima di rosolarlo per una texture setosa.,1.2 kg Beef Chuck | 500 ml Burgundy Wine | 150 g Lardons | 250 g Mushrooms | 200 g Pearl Onions | 3 whole Carrot | 4 cloves Garlic | 2 tbsp Tomato Paste | 4 sprigs Thyme | 60 g Butter,"Rosolare il beef in più riprese. Friggere i lardons e le vegetables. (15 min) | Aggiungere il tomato paste, il wine, il garlic e le herbs. Rimettere il beef. | Brasare coperto a 160°C per 2,5 ore. (150 min) | Saltare i mushrooms e le onions nel butter. Aggiungere allo stew. (8 min) | Riposare 15 minuti. Servire con crusty bread.",520,44,12,24,3,gluten;dairy,Updated,Beef Bourguignon,it
Confit d'Anatra,French,Dinner,slow-cook;premium,15,180,4,"Cosce d'anatra marinate nel sale e nelle erbe, poi cotte lentamente nel loro stesso grasso.",Aggiungi una singola star anise alla marinatura per una profondità aromatica.,4 whole Duck Legs | 500 g Duck Fat | 6 cloves Garlic | 6 sprigs Thyme | 3 whole Bay Leaf | 2 tbsp Sea Salt | 1 tsp Black Pepper,"Strofinare il duck con salt, pepper, garlic e herbs. Marinare in frigorifero per 24 ore. (1440 min) | Sciogliere il duck fat in una pentola profonda. Immergere le duck legs. | Cuocere a 90°C per 2,5–3 ore fino a quando la carne si stacca dall'osso. (165 min) | Rimuovere e rendere croccante la skin in una padella calda 5 minuti prima di servire. (5 min)",580,44,0,44,0,,Updated,Duck Confit,it
Bistecca con Patatine Fritte,French,Dinner,quick;classic,5,15,4,Bistecca entrecôte con salsa béarnaise e croccanti frites tagliate a mano.,Aggiungi una fase di bagnatura nel butter con aromi durante la rosolatura finale della bistecca per una profondità e una crosta superiori.,800 g Entrecôte Steak | 800 g Potatoes | 40 g Butter | 15 g Tarragon | 2 whole Shallot | 3 whole Egg Yolks | 2 tbsp White Wine Vinegar | 150 g Clarified Butter,"Tagliare le potatoes a frites. Friggere a 150°C per 5 minuti, scolare. Friggere di nuovo a 190°C per 3 minuti. (10 min) | Preparare la béarnaise: ridurre il vinegar con lo shallot e il tarragon. Montare con i egg yolks a bagnomaria. Emulsionare con il clarified butter. (12 min) | Condire e grigliare lo steak 3 minuti per lato per una cottura media. (6 min) | Riposare 5 minuti. Servire con frites e béarnaise. (5 min)",720,46,38,42,4,dairy;eggs,Updated,Steak Frites,it
Crème Brûlée,French,Dessert,make-ahead;vegetarian,15,45,6,Crema alla vaniglia dalla consistenza setosa sotto una crosta di zucchero caramellato sottilissima e friabile.,Assicurati di raffreddare per 24 ore per una consistenza più soda prima di caramellare lo zucchero.,600 ml Heavy Cream | 6 whole Egg Yolks | 100 g Sugar | 1 whole Vanilla Bean | 4 tbsp Demerara Sugar,Scaldare la cream con il vanilla bean aperto fino a leggero bollore. | Montare i yolks con lo sugar fino a ottenere un composto chiaro. Versare lentamente la cream calda. | Filtrare nei ramekins. Cuocere a bagnomaria a 150°C per 35–40 minuti. (38 min) | Raffreddare per almeno 4 ore. (240 min) | Cospargere con demerara sugar e fiammeggiare fino a ottenere una superficie croccante. (2 min),380,6,24,28,0,dairy;eggs,Updated,Crème Brûlée,it
Quiche Lorraine,French,Lunch,vegetarian;make-ahead,20,45,6,"Pasta brisée burrosa farcita con lardons, uova, panna e Gruyère. La pasta brisée già pronta funziona bene — oppure preparala da zero: lavora il cold butter nella flour, aggiungi iced water e lascia riposare 30 minuti prima di stendere.","Lascia riposare il composto di eggs e cream per 30 minuti per eliminare le bolle, garantendo una finitura lucida alla crema finale.",300 g Shortcrust Pastry | 150 g Lardons | 150 g Gruyère | 4 whole Eggs | 300 ml Heavy Cream | 0.25 tsp Nutmeg,"Cuocere in bianco il pastry shell a 190°C per 15 minuti. (15 min) | Distribuire i lardons e il Gruyère nel guscio. | Montare le eggs con la cream, la nutmeg e il condimento. Versare nel guscio. | Cuocere a 180°C per 30 minuti fino a quando è appena rappresa con una leggera tremolatura. (30 min)",480,18,24,34,1,gluten;dairy;eggs,Updated,Quiche Lorraine,it
Ratatouille,French,Side,vegan;gluten-free,20,50,4,Tian di verdure provenzali cotte lentamente al forno con herbes de Provence.,Finalizza con olio spremuto a freddo di alta qualità e Maldon sea salt per elevare il profilo aromatico finale.,2 whole Courgette | 1 whole Aubergine | 4 whole Tomatoes | 2 whole Bell Pepper | 1 whole Onion | 4 cloves Garlic | 2 tsp Herbes de Provence | 4 tbsp Olive Oil,Tagliare tutte le vegetables a rondelle. Soffriggere la onion e il garlic. (5 min) | Distribuire la onion in una pirofila. Disporre le vegetables a strati in cerchi sovrapposti. | Irrorare con oil e cospargere con herbs. | Coprire con foil. Cuocere a 180°C per 40 minuti. (40 min) | Scoprire e cuocere altri 10 minuti. (10 min),160,4,18,8,6,,Updated,Ratatouille,it
Crêpes Suzette,French,Dessert,vegetarian;impressive,15,15,4,"Crêpes sottilissime in un burro caldo all'arancia e Grand Marnier, flambate al tavolo.",Aggiungi un goccio di Cognac insieme al Grand Marnier per una finitura aromatica più complessa.,150 g Flour | 3 whole Eggs | 350 ml Milk | 60 g Butter | 3 whole Orange | 60 ml Grand Marnier | 3 tbsp Sugar,"Preparare la pastella per crêpes: frullare flour, eggs, milk e melted butter. Riposare 30 minuti. (30 min) | Cuocere sottili crêpes in una padella imburrata. Piegare in quarti. (10 min) | Preparare la salsa: sciogliere il butter con lo sugar, il orange juice e la zest. Aggiungere le crêpes. | Versare il Grand Marnier e fiammare. (1 min)",320,8,40,12,2,gluten;dairy;eggs,Updated,Crêpes Suzette,it
Escargot alla Borgognona,French,Appetizer,premium;gluten-free,15,15,4,Lumache di Borgogna cotte al forno nel guscio con burro all'aglio e prezzemolo.,Aggiungi un goccio di Pernod per una complessità aromatica e servi su coarse sea salt per stabilizzare i gusci e mantenere il calore.,24 whole Snails | 150 g Butter | 4 cloves Garlic | 20 g Parsley | 2 whole Shallot | 2 tbsp White Wine | 0.5 tsp Salt,"Amalgamare il softened butter con garlic, shallot, parsley e wine. | Inserire una snail in ogni shell. Riempire con il compound butter. | Cuocere a 220°C per 8–10 minuti fino a quando il butter è dorato e bollente. (9 min) | Servire immediatamente con crusty baguette.",280,10,2,26,0,dairy,Updated,Escargot de Bourgogne,it
Bouillabaisse,French,Dinner,seafood;premium,20,45,4,Zuppa di pesce alla marsigliese con zafferano e crostini con rouille.,Emulsionare il brodo con olio extravergine di oliva di qualità durante una bollitura vivace per ottenere la consistenza tipica del piatto.,400 g Monkfish | 400 g Mussels | 300 g Prawns | 200 g Clams | 1 whole Fennel | 0.5 g Saffron | 400 g Tomatoes | 4 cloves Garlic | 2 strips Orange Peel | 100 ml Rouille | 1 whole Baguette,"Soffriggere fennel e garlic. Aggiungere tomatoes, saffron e orange peel. (8 min) | Aggiungere 1L di acqua o fish stock. Sobbollire per 15 minuti. (15 min) | Aggiungere fish e shellfish in ordine di cottura. Sobbollire finché tutti si aprono. (12 min) | Servire il brodo nelle ciotole con il pesce a parte. Guarnire i crostini con rouille.",420,46,18,14,4,gluten;shellfish;fish;eggs,Updated,Bouillabaisse,it
Sogliola alla Mugnaia,French,Dinner,quick;gluten-free,5,10,4,Sogliola di Dover infarinata e fritta nel burro nocciola con limone.,Completare con un pizzico di fleur de sel e micro-prezzemolo per raggiungere gli standard di presentazione a cinque stelle.,4 fillets Dover Sole | 120 g Butter | 3 whole Lemon | 15 g Parsley | 3 tbsp Flour,Infarinare leggermente sole. Condire. | Friggere nel clarified butter 3 minuti per lato fino a doratura. (6 min) | Togliere il pesce. Aggiungere il remaining butter in padella fino a colorazione nocciola e aroma tostato. (2 min) | Aggiungere lemon juice e parsley. Versare immediatamente sul pesce.,340,36,6,18,0,gluten;dairy;fish,Updated,Sole Meunière,it
Cassoulet,French,Dinner,slow-cook;freezer-friendly,20,180,6,Casseruola di fagioli bianchi e duck confit con salsiccia di Tolosa — il piatto della Linguadoca.,Incorporare il duck fat reso nella cottura dei fagioli per una finitura di autentico livello Michelin.,400 g White Beans | 4 legs Duck Confit | 400 g Toulouse Sausage | 300 g Pork Belly | 400 g Tomatoes | 1 whole Onion | 4 cloves Garlic | 4 sprigs Thyme | 2 whole Bay Leaf | 80 g Breadcrumbs,"Mettere in ammollo beans tutta la notte. Sobbollire fino a quando sono appena teneri, 45 minuti. (45 min) | Rosolare tutti i meats separatamente. | Disporre a strati beans e meats in una cassole. Coprire con tomato broth. | Cuocere scoperto a 160°C per 2 ore, rompendo la crosta e aggiungendo broth ogni 30 minuti. (120 min) | Completare con crosta di breadcrumb, cuocere 15 minuti fino a doratura. (15 min)",580,44,38,26,12,gluten,Updated,Cassoulet,it
Tarte Tatin,French,Dessert,vegetarian;baking,20,35,8,Torta di mele caramellata capovolta con pasta sfoglia burrosa. La pasta sfoglia già pronta è la norma — oppure prepararla incorporando butter nell'impasto di flour 6 volte con periodi di riposo tra ogni giro.,Ridurre i succhi delle apples dopo la cottura per creare una glassa concentrata dalla finitura professionale e lucida come uno specchio.,1 kg Apples | 300 g Puff Pastry | 80 g Butter | 150 g Sugar | 200 ml Crème Fraîche,"Sciogliere butter e sugar in una padella da forno fino a ottenere un caramello ambrato. (8 min) | Disporre le halved apples ben strette nel caramello. | Adagiare la puff pastry sulle apples e rimboccare i bordi. | Cuocere a 200°C per 25 minuti finché la pasta è dorata. (25 min) | Far raffreddare 5 minuti, poi capovolgere su un piatto. Servire con crème fraîche. (5 min)",380,3,54,18,3,gluten;dairy,Updated,Tarte Tatin,it
Vichyssoise,French,Lunch,vegetarian;make-ahead;gluten-free,15,30,4,Vellutata fredda di leeks e patate — elegante e dalla consistenza setosa.,Aggiungere una spruzzata di lemon juice o una goccia di white wine vinegar appena prima di servire per bilanciare i grassi e ravvivare il palato.,4 whole Leeks | 400 g Potatoes | 200 ml Heavy Cream | 40 g Butter | 700 ml Chicken Broth | 15 g Chives,Soffriggere sliced leeks nel butter fino a che si ammorbidiscono. (8 min) | Aggiungere diced potato e broth. Sobbollire per 20 minuti. (20 min) | Frullare fino a ottenere una consistenza molto liscia. Aggiungere cream. | Raffreddare completamente. (120 min) | Servire freddo guarnito con chives.,300,6,22,20,3,dairy,Updated,Vichyssoise,it
Île Flottante,French,Dessert,vegetarian;gluten-free,20,20,4,Morbide isole di meringa galleggianti su crème anglaise con caramello.,Incorporare scaglie di almond tostate per offrire un contrasto di texture fondamentale alle componenti morbide.,6 whole Eggs | 180 g Sugar | 600 ml Milk | 1 whole Vanilla Bean | 80 g Sugar,"Montare whites con 120g di sugar a neve ferma. | Cuocere i cucchiai di meringa nel milk in leggera ebollizione 2 minuti per lato. Mettere da parte. (8 min) | Preparare la crème anglaise con yolks, milk e 80g di sugar. (8 min) | Preparare il caramello con i restanti 60g di sugar e 2 tbsp di water. (4 min) | Versare la crème anglaise nelle ciotole, adagiarvi la meringa e drizzlare il caramello.",280,10,42,8,0,dairy;eggs,Updated,Île Flottante,it
Croissant,French,Breakfast,vegetarian;baking,60,20,8,Pasta laminata friabile e burrosa — l'ideale platonico della colazione.,Assicurare una temperatura finale di lievitazione di 26-28°C per evitare che gli strati interni di butter si sciolgano prima della cottura.,500 g Bread Flour | 280 g Butter | 200 ml Milk | 50 g Sugar | 7 g Yeast | 10 g Salt | 1 whole Egg,"Preparare un impasto con flour, milk, sugar, yeast e salt. Riporre in frigo tutta la notte. (480 min) | Laminare con cold butter: piegare e stendere 3 volte con riposi di 30 minuti tra un giro e l'altro. (90 min) | Stendere, tagliare triangoli e arrotolare a forma di mezzaluna. | Far lievitare 2 ore fino a quando sono gonfi. (120 min) | Spennellare con egg wash. Cuocere a 200°C per 18 minuti fino a doratura intensa. (18 min)",320,7,34,18,1,gluten;dairy;eggs,Updated,Croissants,it
Soufflé al Formaggio,French,Dinner,vegetarian;impressive,15,30,4,"Soufflé al formaggio cotto al forno, leggero come una nuvola — da servire immediatamente in tavola.",Abbassare la temperatura a 175°C per una lievitazione più uniforme e stabile.,5 whole Eggs | 120 g Gruyère | 40 g Butter | 30 g Flour | 250 ml Milk | 1 tsp Dijon Mustard | 30 g Parmesan,"Preparare una béchamel con butter, flour e milk. Aggiungere Gruyère e mustard. | Montare egg whites a neve ferma. | Incorporare yolks nella salsa. Aggiungere whites in tre riprese. | Versare nei ramekins imburrati e spolverati con Parmesan. | Cuocere a 190°C per 12 minuti — non aprire il forno! (12 min)",320,18,12,22,1,gluten;dairy;eggs,Updated,Soufflé au Fromage,it
Magret de Canard,French,Dinner,premium;gluten-free,5,20,4,"Petto d'anatra inciso e rosolato in padella per rendere il grasso, servito con salsa alle ciliegie.",Eliminare il grasso reso in eccesso prima di sfumare per evitare un'emulsione untuosa.,4 whole Duck Breast | 80 ml Cherry Jam | 150 ml Red Wine | 3 sprigs Thyme | 2 whole Shallot | 30 g Butter,"Incidere duck skin a griglia. Condire generosamente. | Iniziare con il lato della pelle in una padella fredda. Rendere il grasso a fuoco medio per 10 minuti. (10 min) | Girare e cuocere 4 minuti per una cottura al sangue. (4 min) | Far riposare 10 minuti. (10 min) | Preparare la salsa: sfumare con wine, aggiungere shallot, thyme e cherry jam. Mantecare con butter. (6 min) | Affettare sottilmente e servire con la salsa.",460,42,12,26,1,dairy,Updated,Magret de Canard,it
Mousse al Cioccolato,French,Dessert,vegetarian;gluten-free;make-ahead,20,0,6,Mousse di cioccolato fondente ricca e ariosa — semplicità perfetta.,Incorporare un cucchiaino di espresso powder e completare con fleur de sel per un tocco moderno e complesso.,200 g Dark Chocolate | 5 whole Eggs | 60 g Sugar | 40 g Butter | 1 pinch Pinch of Salt,Sciogliere chocolate con butter. Far intiepidire. | Separare eggs. Sbattere yolks con sugar fino a ottenere un composto chiaro e spumoso. | Incorporare chocolate nel composto di yolks. | Montare whites con salt a neve ferma. | Incorporare whites nel cioccolato in tre riprese. | Raffreddare per almeno 4 ore. (240 min),300,8,28,18,2,dairy;eggs,Updated,Mousse au Chocolat,it
Pâté de Campagne,French,Appetizer,make-ahead,30,90,8,"Rustica terrina di campagna con fegato di maiale, spalla di maiale e aromi.",Abbassa il forno a 145°C per una consistenza più setosa e aggiungi un goccio di heavy cream per una migliore ritenzione di umidità.,300 g Pork Liver | 400 g Pork Shoulder | 150 g Lardons | 3 whole Shallot | 3 cloves Garlic | 3 tbsp Cognac | 4 sprigs Thyme | 0.5 tsp Allspice | 2 whole Egg,"Macinare grossolanamente liver e pork insieme. | Mescolare con shallot, garlic, cognac, thyme, allspice e eggs. | Pressare in una terrina foderata con lardons. | Cuocere a bagnomaria a 160°C per 80 min. (80 min) | Pressare con dei pesi. Far raffreddare in frigo per tutta la notte. (480 min) | Servire a fette con cornichons e pane croccante.",320,26,4,22,1,gluten;eggs,Updated,Pâté de Campagne,it
Mille-Feuille,French,Dessert,vegetarian;baking,30,20,8,Croccante pasta sfoglia a strati con crema pasticcera alla vaniglia e glassata con fondant. La pasta sfoglia pronta è la norma — oppure si può preparare da zero piegando il butter nell'impasto di flour per 6 volte con periodi di riposo tra ogni giro.,Caramellare gli strati di pasta sfoglia con zucchero a velo prima di assemblarli per creare una barriera all'umidità e aumentare la croccantezza.,400 g Puff Pastry | 5 whole Egg Yolks | 120 g Sugar | 40 g Flour | 500 ml Milk | 1 whole Vanilla Bean | 100 g Powdered Sugar | 40 g Dark Chocolate,"Cuocere i fogli di puff pastry a 200°C fino a doratura. Appiattire. (18 min) | Preparare la crema pasticcera con yolks, sugar, flour e milk. (10 min) | Tagliare la pasta in tre strati uguali. | Alternare: foglio di pastry, pastry cream, foglio di pastry, pastry cream, foglio di pastry finale. | Glassare la superficie con fondant e disegnare linee di chocolate per il motivo a piuma.",420,8,54,20,1,gluten;dairy;eggs,Updated,Mille-Feuille,it
Salade Niçoise,French,Lunch,gluten-free;healthy,15,10,4,"Insalata di tuna, green bean, potato, egg, olive e anchovy con vinaigrette alla senape.",Completare con fleur de sel e white pepper macinato fresco per esaltare la dolcezza delle beans sbollentate.,300 g Tuna | 200 g Green Beans | 300 g Potatoes | 4 whole Eggs | 3 whole Tomatoes | 80 g Olives | 8 fillets Anchovies | 1 tsp Dijon Mustard | 2 tbsp Red Wine Vinegar | 4 tbsp Olive Oil,"Bollire separatamente potatoes e eggs. Sbollentare green beans. (15 min) | Preparare la vinaigrette: emulsionare mustard, vinegar e olive oil. | Disporre tutti gli ingredienti su un piatto da portata. | Irrorare con la vinaigrette. Guarnire con anchovies.",380,30,22,20,5,fish;eggs,Updated,Salade Niçoise,it
Gratin Dauphinois,French,Side,vegetarian;comfort,15,60,6,Sottili fette di potato cotte al forno con cream e Gruyère fino a doratura.,Fare infondere la cream con garlic schiacciato e thyme a fuoco basso prima di assemblare il piatto per un profilo aromatico più sofisticato.,1 kg Waxy Potatoes | 400 ml Heavy Cream | 150 g Gruyère | 2 cloves Garlic | 30 g Butter | 0.25 tsp Nutmeg,"Strofinare la teglia con garlic, poi imburrare con butter. | Fare strati di potato slices, condimento e cream. | Ricoprire con Gruyère e una grattugiata di nutmeg. | Cuocere a 170°C per 55–60 min finché le potatoes sono tenere e la superficie è dorata. (58 min)",380,10,34,22,3,dairy,Updated,Gratin Dauphinois,it
Blanquette de Veau,French,Dinner,slow-cook;comfort,20,80,4,Vitello in una cremosa salsa bianca con mushrooms e pearl onions.,Aromatizzare il liquido di cottura con white peppercorns e un goccio di Sauvignon Blanc per maggiore profondità di sapore.,800 g Veal Shoulder | 200 g Mushrooms | 150 g Pearl Onions | 200 ml Heavy Cream | 2 whole Egg Yolks | 1 whole Lemon | 2 whole Carrot | 1 whole Bouquet Garni | 2 tbsp Flour | 60 g Butter,"Sbollentare il veal per 5 min. Scolare. Cuocere a fuoco lento in acqua fresca con carrot e bouquet garni per 60 min. (65 min) | Saltare mushrooms e pearl onions nel butter. (5 min) | Preparare la velouté con butter, flour e 500ml di cooking liquid. (8 min) | Aggiungere cream e egg yolks. Non portare a ebollizione. | Unire veal, verdure e salsa. Aggiungere lemon juice.",440,40,10,26,3,gluten;dairy;eggs,Updated,Blanquette de Veau,it
Moules Marinières,French,Appetizer,quick;seafood,5,15,4,"Cozze aperte al vapore con white wine, shallots e parsley.",Completare con una spruzzata di lemon e monter au beurre con cubetti di butter freddo per creare un'emulsione lucida da professionisti.,1.5 kg Mussels | 200 ml White Wine | 3 whole Shallot | 3 cloves Garlic | 60 g Butter | 20 g Parsley | 100 ml Cream,Strofinare e pulire le mussels. Eliminare quelle che rimangono aperte. | Soffriggere shallot e garlic nel butter fino a doratura. (4 min) | Aggiungere wine e mussels. Coprire e cuocere 4–5 min finché sono tutte aperte. (5 min) | Incorporare cream. Cospargere di parsley. | Servire immediatamente con pane croccante e il brodo di cottura.,280,22,6,14,1,dairy;shellfish,Updated,Moules Marinières,it
Tarte Flambée (Flammkuchen),French,Dinner,quick;vegetarian,20,12,4,"Sottile torta salata alsaziana con crème fraîche, onion e lardons.",Completare con una grattugiata fine di fresh nutmeg e una macinata di Tellicherry black pepper dopo la cottura per una complessità aromatica.,400 g Pizza-Style Dough | 200 g Crème Fraîche | 2 whole Onion | 150 g Lardons | 0.25 tsp Nutmeg,"Preparare l'impasto: mescolare 250g di plain flour, ½ cucchiaino di salt, 125ml di water, 2 cucchiai di olive oil. Impastare per 3 min fino a ottenere un composto liscio. Far riposare 20 min. In alternativa usare pasta per pizza pronta stesa molto sottile. (20 min) | Stendere l'impasto il più sottile possibile. | Spalmare la crème fraîche, condire con nutmeg. | Guarnire con sliced onion e lardons. | Cuocere a 250°C per 10–12 min finché i bordi sono bruciacchiati. (11 min) | Servire immediatamente, tagliato a rettangoli.",380,14,38,20,2,gluten;dairy,Updated,Tarte Flambée (Flammkuchen),it
Clafoutis,French,Dessert,vegetarian;gluten-free,10,40,6,Cherries cotte al forno in un impasto denso e cremoso — un classico estivo del Limousin.,"Sostituire 100ml di milk con heavy cream per ottenere una consistenza più setosa, degna di uno standard Michelin.",500 g Cherries | 4 whole Eggs | 300 ml Milk | 100 g Sugar | 80 g Flour | 30 g Butter | 1 tsp Vanilla,"Snocciolare le cherries (o lasciarle con il nocciolo, come da tradizione). Imburrare una teglia con butter e aggiungere le cherries. | Frullare eggs, milk, sugar, flour e vanilla fino a ottenere un composto liscio. | Versare il composto sulle cherries. | Cuocere a 180°C per 35–40 min finché è gonfio e dorato. (38 min) | Spolverare con powdered sugar. Servire caldo.",280,9,42,8,2,gluten;dairy;eggs,Updated,Clafoutis,it
Gratin di Cavolfiore,French,Side,vegetarian;comfort,10,35,4,Cavolfiore gratinato in una besciamella al Gruyère fino a doratura e con la superficie che fa le bolle.,Sostituire la cottura al vapore con la cottura al forno con garlic e thyme per concentrare il sapore ed eliminare l'umidità in eccesso.,1 whole Cauliflower | 150 g Gruyère | 40 g Butter | 30 g Flour | 400 ml Milk | 1 tsp Dijon Mustard | 0.25 tsp Nutmeg,"Cuocere a vapore i cauliflower florets per 5 min. Disporli in una teglia. (5 min) | Preparare la béchamel con butter, flour e milk. Aggiungere mustard, nutmeg e metà del cheese. | Versare la salsa sul cauliflower. Ricoprire con il cheese rimasto. | Cuocere a 200°C per 25 min fino a doratura. (25 min)",300,14,16,20,4,gluten;dairy,Updated,Gratin de Chou-fleur,it
Pot-au-Feu,French,Dinner,slow-cook;gluten-free,15,120,6,"Il grande piatto lesso francese — beef, marrow bones e verdure invernali.",Prolungare la cottura del beef fino a 4 ore e aggiungere un bouquet garni per una maggiore complessità di sapore.,800 g Beef Brisket | 4 whole Marrow Bones | 4 whole Carrot | 3 whole Leek | 3 stalks Celery | 2 whole Turnip | 1 whole Onion | 3 whole Cloves | 2 whole Bay Leaf | 20 whole Cornichons,"Steccare la onion con cloves. Unire brisket, marrow bones, onion, celery e herbs in una pentola capiente. | Coprire con acqua fredda. Portare lentamente a ebollizione, schiumando. | Cuocere a fuoco lento per 90 min. (90 min) | Aggiungere carrots, leeks e turnips. Cuocere altri 30 min finché tutte le verdure sono tenere. (30 min) | Servire il brodo come primo piatto. Poi servire carni e verdure con cornichons e mustard.",480,44,14,26,4,,Updated,Pot-au-Feu,it
Paella Valenciana,Spanish,Dinner,family-friendly;crowd-pleaser,20,40,6,"La paella valenciana originale con pollo, coniglio e fagiolini.",Tostare leggermente i pistilli di zafferano per amplificarne le note floreali prima di incorporarli.,400 g Bomba Rice | 600 g Chicken | 400 g Rabbit | 150 g Green Beans | 100 g Butter Beans | 0.5 g Saffron | 1 tsp Smoked Paprika | 2 whole Tomato | 1 l Chicken Broth | 4 tbsp Olive Oil,"Rosolare la carne nell'olive oil in una padella da paella. (10 min) | Aggiungere il tomato e la paprika. Cuocere 3 min. (3 min) | Aggiungere il rice, mescolare per ricoprire. Aggiungere il saffron broth. (2 min) | Disporre i beans. Non mescolare più. Cuocere a fuoco medio 18 min. (18 min) | Lasciar riposare scoperto 5 min per formare la crosta di socarrat. (5 min)",580,40,54,20,5,dairy,Updated,Paella Valenciana,it
Gazpacho,Spanish,Lunch,vegan;gluten-free;make-ahead,15,0,4,Zuppa di verdure crude frullate e ghiacciata — il sapore dell'Andalusia in estate.,Terminare con un filo di Arbequina olive oil per un aroma delicato e fruttato.,1 kg Ripe Tomatoes | 1 whole Cucumber | 1 whole Red Pepper | 2 cloves Garlic | 3 tbsp Red Wine Vinegar | 80 ml Olive Oil | 60 g Bread | 1 tsp Salt,"Ammollare il bread nell'acqua. Strizzarlo bene. | Frullare tutte le vegetables, il bread, il vinegar e l'oil fino a ottenere un composto molto liscio. | Passare attraverso un colino. Aggiustare di sale. | Raffreddare almeno 2 ore. (120 min) | Servire con guarnizioni di cucumber, pepper e crouton a cubetti.",180,4,16,12,4,gluten,Updated,Gazpacho,it
Tortilla Española,Spanish,Lunch,vegetarian,15,25,4,Spessa frittata spagnola con potato e onion cotti lentamente.,Lasciare riposare il composto di potato e egg per 15 minuti prima di friggere per garantire un interno cremoso e compatto.,8 whole Eggs | 600 g Potato | 1 whole Onion | 200 ml Olive Oil | 1 tsp Salt,"Affettare sottilmente la potato e la onion. Confit lentamente nell'olive oil a 120°C per 20 min. (20 min) | Scolare, conservando l'oil. Lasciar intiepidire. | Sbattere le eggs con il sale. Incorporare il composto di potato. | Cuocere in una padella antiaderente a fuoco medio 4 min. (4 min) | Girare con un piatto. Fare scivolare di nuovo in padella. Cuocere 3 min. (3 min) | Servire caldo o a temperatura ambiente.",380,14,28,24,3,eggs,Updated,Tortilla Española,it
Patatas Bravas,Spanish,Appetizer,vegan,10,30,4,Cubetti di potato fritti con una salsa bravas affumicata e aioli.,Iniziare la cottura delle potato a freddo oppure ammolle per 24 ore per massimizzare la rimozione dell'amido e la croccantezza finale.,800 g Potatoes | 400 g Canned Tomatoes | 2 tsp Smoked Paprika | 0.5 tsp Cayenne | 3 cloves Garlic | 1 tbsp Sherry Vinegar | 100 ml Aioli,"Friggere i cubetti di potato a 180°C per 15 min fino a doratura. (15 min) | Preparare la salsa bravas: soffriggere il garlic, aggiungere i tomatoes, la paprika, il cayenne e il vinegar. Cuocere a fuoco lento 10 min. (12 min) | Frullare la salsa fino a renderla liscia. | Mescolare le potato con la salsa. Servire con aioli.",320,6,44,14,5,eggs,Updated,Patatas Bravas,it
Gambas al Ajillo,Spanish,Appetizer,quick;gluten-free,5,10,4,"Prawns sfrigolanti con garlic, chilli e olive oil aromatizzato allo sherry.",Infondere l'oil con le teste dei prawn per cinque minuti prima di rosolare la polpa per esaltare il piatto.,500 g Tiger Prawns | 6 cloves Garlic | 2 whole Dried Chilli | 100 ml Olive Oil | 3 tbsp Sherry | 15 g Parsley | 1 whole Lemon,"Scaldare l'olive oil con il garlic e il chilli finché il garlic è dorato. (3 min) | Aggiungere i prawns. Cuocere 2 min per lato. (4 min) | Aggiungere lo sherry, lasciar sfrigolare 30 secondi. | Cospargere con il parsley. Servire sfrigolante con crusty bread.",280,24,2,18,1,shellfish,Updated,Gambas al Ajillo,it
Croquetas de Jamón,Spanish,Appetizer,family-friendly,30,15,6,"Cremose crocchette di béchamel e jamón, panate e fritte dorate.",Infondere il milk con le ossa del ham e aromi per 20 minuti prima di filtrare per un sapore più intenso.,150 g Jamón Serrano | 60 g Butter | 80 g Flour | 500 ml Milk | 150 g Breadcrumbs | 3 whole Eggs | 0.25 tsp Nutmeg,"Preparare una béchamel molto densa con butter, flour e milk. Aggiungere il jamón a dadini e la nutmeg. (10 min) | Raffreddare l'impasto per 3+ ore fino a quando è sodo. (180 min) | Formare dei cilindri. Passare nell'egg e poi nel breadcrumbs. | Friggere a 180°C per 3 min fino a doratura. (3 min)",320,14,30,16,1,gluten;dairy;eggs,Updated,Croquetas de Jamón,it
Pulpo a la Gallega,Spanish,Appetizer,gluten-free,10,50,4,"Polpo bollito alla galiziana con paprika affumicata, sale marino e olive oil.",Aggiungere un goccio di sherry vinegar per bilanciare la ricchezza e usare fiocchi di sea salt per un contrasto di texture.,1 kg Octopus | 2 tsp Smoked Paprika | 4 tbsp Olive Oil | 1 tsp Sea Salt | 400 g Potatoes,"Bollire il octopus: immergerlo in acqua bollente 3 volte, poi cuocere a fuoco lento 40 min. (40 min) | Cuocere le sliced potatoes nella stessa acqua 10 min. (10 min) | Tagliare il octopus a rondelle. | Disporre le potato su un tagliere di legno, coprire con il octopus. | Condire con olive oil, spolverare con paprika e sea salt.",280,32,18,8,2,shellfish,Updated,Pulpo a la Gallega,it
