name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Lait Frit,Spanish,Dessert,vegetarian,20,20,6,Carrés de crème au lait frits enrobés de sucre à la cannelle — le dessert réconfortant d'Espagne.,Infusez le lait avec de la cannelle entière et une gousse de vanille pendant 30 minutes avant de l'épaissir.,600 ml Whole Milk | 80 g Flour | 40 g Cornstarch | 120 g Sugar | 2 tsp Cinnamon | 1 tsp Lemon Zest | 3 whole Eggs | 80 g Breadcrumbs,"Chauffer le lait avec le zeste de lemon. Incorporer au fouet la flour, la cornstarch et 80g de sugar. Cuire jusqu'à obtenir une consistance très épaisse, 8 min. (8 min) | Verser dans un tray graissé. Réfrigérer 2 heures jusqu'à solidification. (120 min) | Couper en carrés. Tremper dans le beaten egg puis dans la breadcrumbs. | Frire à 180°C jusqu'à dorure, 2 min par côté. (4 min) | Rouler dans le cinnamon sugar. Servir chaud.",300,8,46,9,2,gluten;dairy;eggs,Updated,Leche Frita,fr
Bacalao à la Vizcaína,Spanish,Dinner,gluten-free,20,30,4,Morue salée dans une riche sauce basque aux piments choricero et à la tomate.,Ajoutez une touche de vin txakoli pour l'acidité et terminez avec une huile d'olive Arbequina de qualité supérieure pour un aspect brillant.,600 g Salt Cod | 4 whole Choricero Peppers | 400 g Tomatoes | 2 whole Onion | 4 cloves Garlic | 4 tbsp Olive Oil,Faire tremper le salt cod 48 heures en changeant l'eau. Pocher jusqu'à tendreté. (20 min) | Faire tremper les dried choricero peppers 30 min. Gratter la chair. (30 min) | Faire revenir l'onion et l'ail. Ajouter les tomatoes et la chair des peppers. Laisser mijoter 15 min. (17 min) | Ajouter le cod. Laisser mijoter 8 min. (8 min) | Servir avec du pain croustillant.,280,32,10,12,3,fish,Updated,Bacalao a la Vizcaína,fr
Plateau de Pintxos,Spanish,Appetizer,quick;crowd-pleaser,20,10,6,Tapas de bar basques — tranches de pain garnies de diverses pintxos.,Une touche finale d'huile d'olive à haute teneur en phénols et de paprika fumé permettra de lier les saveurs avec élégance.,1 whole Baguette | 100 g Jamón Serrano | 100 g Manchego | 8 fillets Anchovies | 4 whole Peppers | 3 whole Egg | 3 tbsp Olive Oil | 80 ml Aioli,"Couper la baguette en rondelles. Badigeonner d'olive oil, faire légèrement toaster. (5 min) | Faire durcir et trancher les eggs. | Garnir chaque pain de combinaisons variées : jamón, cheese, anchovies, pepper, egg. | Maintenir les garnitures avec un cocktail skewer. | Servir avec de l'aioli et du Txakoli wine froid.",280,14,24,14,2,gluten;dairy;fish;eggs,Updated,Pintxos Platter,fr
Soupe à l'Ail Castillane,Spanish,Lunch,vegan,10,20,4,"Soupe à l'ail castillane avec paprika, pain rassis et œuf poché.",Remplacez le beef broth par un bouillon de volaille clair infusé avec un jarret de jambon.,8 cloves Garlic | 200 g Stale Bread | 2 tsp Smoked Paprika | 1 l Beef Broth | 3 tbsp Olive Oil | 4 whole Eggs | 10 g Parsley,Trancher l'ail et faire frire dans l'olive oil jusqu'à dorure. (3 min) | Ajouter le paprika et le diced bread. Mélanger pour enrober. (2 min) | Ajouter le hot broth. Laisser mijoter 10 min. (10 min) | Casser les eggs dans la soupe. Pocher 3 min. (3 min) | Servir avec du parsley.,280,14,28,12,2,gluten;eggs,Updated,Sopa de Ajo,fr
Escalivada,Spanish,Side,vegan;gluten-free,5,50,4,Salade catalane d'aubergines et de poivrons grillés à la flamme avec de l'huile d'olive.,Terminez avec du sel de Maldon et des anchovies de Cantabrie pour un contraste umami essentiel.,2 whole Aubergine | 3 whole Red Pepper | 2 whole Onion | 4 cloves Garlic | 4 tbsp Olive Oil | 1 tbsp Sherry Vinegar | 10 g Parsley,"Faire rôtir les aubergines, peppers et onions entiers directement à la flamme ou à 220°C pendant 45 min. (45 min) | Placer dans un sac pour étuver 10 min. (10 min) | Éplucher et déchirer en lanières. | Assaisonner avec l'ail, l'olive oil et le sherry vinegar. | Servir à température ambiante avec des anchovies et du pain.",140,3,14,9,5,,Updated,Escalivada,fr
Boulettes de Viande en Sauce,Spanish,Dinner,family-friendly,20,30,4,Boulettes de viande espagnoles de porc et de bœuf mijotées dans une sauce tomate aux amandes.,Déglacez la poêle avec un Manzanilla sherry sec pour une acidité et une profondeur de goût supérieures.,300 g Ground Pork | 300 g Ground Beef | 60 g Bread | 1 whole Egg | 3 cloves Garlic | 400 g Tomatoes | 40 g Almonds | 0.25 g Saffron | 100 ml White Wine | 15 g Parsley,"Faire tremper le bread dans le milk. Mélanger avec les meats, l'egg, l'ail et le parsley. Former des boulettes. | Faire dorer les meatballs de tous côtés. (6 min) | Faire revenir l'ail et ajouter les tomatoes et le wine. Laisser mijoter 5 min. (6 min) | Mixer la sauce avec les almonds et le saffron jusqu'à obtenir une consistance lisse. | Ajouter les meatballs. Laisser mijoter 15 min. (15 min)",420,30,16,24,3,gluten;nuts;eggs,Updated,Albóndigas en Salsa,fr
Porra Antequerana,Spanish,Lunch,vegan,10,0,4,"Une version plus épaisse et plus riche du gaspacho, originaire d'Antequera.",Blanchissez et pelez les tomatoes pour éliminer l'amertume et garantir une texture raffinée ; garnissez de ventresca tuna de qualité supérieure pour une touche luxueuse.,800 g Ripe Tomatoes | 200 g Bread | 3 cloves Garlic | 1 whole Green Pepper | 100 ml Olive Oil | 3 tbsp Sherry Vinegar | 1 tsp Salt | 2 whole Hard-Boiled Eggs | 100 g Tuna,"Faire tremper le bread. Mixer avec les tomatoes, le pepper, l'ail et le vinegar jusqu'à obtenir une consistance épaisse. | Verser l'olive oil en filet. Assaisonner. | Réfrigérer 1 heure. (60 min) | Servir garni de chopped egg et de tuna.",280,10,22,16,4,gluten;fish;eggs,Updated,Porra Antequerana,fr
Épinards aux Pois Chiches,Spanish,Side,vegan;gluten-free,5,15,4,Épinards et pois chiches sévillans au cumin et au paprika fumé.,Terminez avec une huile d'olive extra vierge de haute qualité et un peu plus de vinegar pour l'acidité.,500 g Spinach | 400 g Chickpeas | 4 cloves Garlic | 1 tsp Smoked Paprika | 1 tsp Cumin | 1 tbsp Sherry Vinegar | 4 tbsp Olive Oil,"Faire frire l'ail dans l'olive oil jusqu'à dorure. Ajouter le paprika et le cumin. (2 min) | Ajouter les chickpeas et faire frire 3 min. (3 min) | Ajouter les spinach, laisser réduire. | Ajouter le sherry vinegar. Assaisonner.",240,10,28,10,9,,Updated,Espinacas con Garbanzos,fr
Pimientos de Padrón,Spanish,Appetizer,vegan;gluten-free;quick,2,5,4,"Poivrons galiciens cloqués frits dans l'huile d'olive — la plupart sont doux, certains sont piquants.",Utilisez une poêle en fonte lourde pour une meilleure inertie thermique et une carbonisation plus prononcée.,300 g Padron Peppers | 4 tbsp Olive Oil | 1 tsp Sea Salt,"Chauffer l'olive oil dans une poêle jusqu'à ce qu'elle soit très chaude. | Ajouter les peppers. Faire frire à feu vif 3 à 4 min en remuant, jusqu'à ce qu'ils soient cloqués. (4 min) | Transférer dans une assiette. Parsemer généreusement de sea salt. | Déguster immédiatement.",100,2,6,8,2,,Updated,Pimientos de Padron,fr
Secreto Ibérique,Spanish,Dinner,gluten-free;premium,5,10,4,"Coupe cachée de porc ibérique — très persillée, grillée et tranchée.",Équilibrez la richesse avec des Shishito peppers grillés en accompagnement ou une sauce Romesco bien relevée.,600 g Secreto Iberico | 1 tsp Sea Salt | 0.5 tsp Black Pepper | 2 tbsp Olive Oil | 2 whole Lemon,Assaisonner généreusement. Griller à feu très vif 3 min par côté. (6 min) | Laisser reposer 5 min. (5 min) | Trancher finement dans le sens contraire du grain. | Arroser d'olive oil et de lemon.,420,38,0,28,0,,Updated,Secreto Iberico,fr
Tacos Al Pastor,Mexican,Dinner,family-friendly;quick,15,20,4,Porc mariné avec de l'ananas sur tortillas de maïs — le taco roi de Mexico.,Utilisez une poêle en fonte pour une finition 'plancha' afin d'obtenir la réaction de Maillard nécessaire sur les tranches fines.,700 g Pork Shoulder | 200 g Pineapple | 16 whole Corn Tortillas | 2 tbsp Achiote Paste | 3 whole Guajillo Chilli | 3 cloves Garlic | 3 whole Lime | 20 g Cilantro | 1 whole White Onion,"(Les tortillas de maïs du commerce sont la norme et sont préférées — réchauffez-les sur une plancha sèche. Pour les faire maison : mélangez 200g de masa harina, ½ c. à café de sel, 240ml d'eau chaude ; aplatissez en fines galettes et faites cuire 1 min de chaque côté.)  Mixez de l'achiote, des guajillo réhydratés, de l'ail et du jus d'ananas. Faites mariner le pork toute la nuit. (480 min) | Faites griller le pork jusqu'à ce qu'il soit grillé et bien cuit. (15 min) | Émincez finement avec des morceaux de pineapple. | Servez sur des tortillas chaudes avec des onion, de la cilantro et du lime.",420,30,36,16,4,gluten,Updated,Al Pastor Tacos,fr
Tacos Birria,Mexican,Dinner,slow-cook;premium,20,180,6,"Tacos de joue de bœuf braisée trempés dans un riche consommé — croustillants, fondants, inoubliables.",Enrichissez le consommé avec des os à moelle rôtis pour une finition luxueuse digne des grandes tables.,1 kg Beef Cheek | 5 whole Guajillo Chilli | 3 whole Ancho Chilli | 16 whole Corn Tortillas | 200 g Oaxacan Cheese | 1 whole White Onion | 20 g Cilantro | 3 whole Lime | 4 cloves Garlic | 1 stick Cinnamon,"(Les tortillas de maïs du commerce sont la norme et sont préférées — réchauffez-les sur une plancha sèche. Pour les faire maison : mélangez 200g de masa harina, ½ c. à café de sel, 240ml d'eau chaude ; aplatissez en fines galettes et faites cuire 1 min de chaque côté.)  Faites griller et tremper les dried chillies. Mixez avec de l'ail et des épices. | Enrobez le beef de pâte de piment. Braisez 3 heures à 160°C. (180 min) | Effilochez le beef. Réservez le consommé. | Trempez les tortillas dans le consommé, garnissez de beef et de cheese. | Faites frire sur la plancha jusqu'à ce qu'elles soient croustillantes. Servez avec le consommé pour tremper. (5 min)",520,38,32,26,4,gluten;dairy,Updated,Birria Tacos,fr
Enchiladas au Poulet,Mexican,Dinner,family-friendly,20,30,4,Tortillas de maïs roulées avec du poulet en sauce rouge et fromage fondu.,Infusez la sauce avec des guajillo chiles grillés pour une complexité fumée et terminez avec des oignons rouges marinés pour contrebalancer les matières grasses.,500 g Chicken Breast | 12 whole Corn Tortillas | 500 ml Red Enchilada Sauce | 200 g Cheddar | 60 g Cotija | 100 ml Crema | 1 whole Onion,"(Les tortillas de maïs du commerce sont la norme et sont préférées — réchauffez-les sur une plancha sèche. Pour les faire maison : mélangez 200g de masa harina, ½ c. à café de sel, 240ml d'eau chaude ; aplatissez en fines galettes et faites cuire 1 min de chaque côté.)  Pochez et effilochez le chicken. Mélangez avec de l'onion et ½ tasse de sauce. | Réchauffez les tortillas. Garnissez de chicken, roulez et disposez dans un plat à gratin. | Versez le reste de la sauce par-dessus. Recouvrez de cheese. | Faites cuire au four à 190°C pendant 20 min jusqu'à ce que ce soit doré. (20 min) | Servez avec de la crema et de la cotija.",480,36,38,20,4,gluten;dairy,Updated,Chicken Enchiladas,fr
Guacamole,Mexican,Appetizer,vegan;gluten-free;quick,10,0,4,"Sauce à l'avocat en morceaux avec du lime, du jalapeño et de la cilantro — l'incontournable.",Remplacez les chips en excès par des pepitas grillées ou des crudités pour préserver l'intégrité nutritionnelle.,4 whole Avocado | 2 whole Lime | 1 whole Jalapeño | 0.5 whole Red Onion | 15 g Cilantro | 1 whole Tomato | 0.5 tsp Salt | 200 g Tortilla Chips,"Coupez les avocados en deux, retirez le noyau. Prélevez la chair dans un bol. | Écrasez à la fourchette — laissez des morceaux. | Ajoutez du lime juice, du sel, du jalapeño émincé, de l'onion, de la tomato et de la cilantro. | Ajustez l'assaisonnement. Servez immédiatement avec des chips.",280,4,24,20,8,gluten,Updated,Guacamole,fr
Burrito Carnitas,Mexican,Lunch,family-friendly,10,20,4,Porc braisé à cuisson lente enroulé dans une tortilla de farine avec du riz et des haricots.,Incorporez des oignons rouges marinés ou une salade de chou citronnée pour apporter de l'acidité et faciliter la digestion face aux matières grasses.,500 g Braised Pork Carnitas | 4 whole Flour Tortillas | 200 g Mexican Rice | 200 g Black Beans | 150 ml Salsa Roja | 60 ml Crema | 80 g Cheese | 100 g Guacamole,"(Les tortillas de farine du commerce sont la norme. Pour les faire maison : mélangez 240g de flour, ½ c. à café de sel, 1 c. à café de baking powder, 2 c. à soupe de lard, 140ml d'eau chaude ; pétrissez, laissez reposer 30 min, abaissez finement et faites cuire sur une plancha sèche 1 min de chaque côté.)  (Pour le pork carnitas braisé : assaisonnez 1kg de pork shoulder avec du cumin, de l'oregano, de l'ail, du orange juice et du sel. Braisez à couvert à 160°C pendant 3 heures, effilochez, puis faites dorer sous le grill.) Réchauffez les carnitas dans une poêle jusqu'à ce qu'elles soient légèrement croustillantes. (5 min) | Réchauffez les tortillas. Disposez le rice, les beans, les carnitas, le cheese, la salsa, la crema et le guacamole au centre. | Repliez les côtés, puis roulez depuis le bas — bien serré ! | Faites dorer sur une plancha sèche côté pli vers le bas jusqu'à ce que ce soit scellé. (2 min)",620,36,64,24,8,gluten;dairy,Updated,Carnitas Burrito,fr
Chiles Rellenos,Mexican,Dinner,vegetarian,20,20,4,"Poivrons poblano farcis au fromage, panés et frits dans l'œuf — avec sauce tomate.",Ajoutez une pincée de sel et de baking powder à la flour pour un meilleur assaisonnement et une croûte plus légère et aérée.,8 whole Poblano Peppers | 300 g Oaxacan Cheese | 4 whole Eggs | 80 g Flour | 400 ml Tomato Sauce | 100 ml Crema,"Faites carboniser les peppers sur la flamme. Faites-les étuver dans un sachet 10 min. Pelez et incisez pour retirer les graines. (15 min) | Garnissez de cheese. Refermez et saupoudrez de flour. | Montez les egg whites en neige ferme. Incorporez les yolks. | Trempez les peppers dans la pâte d'œuf. Faites frire jusqu'à ce qu'ils soient dorés, 3 min de chaque côté. (6 min) | Servez dans une sauce tomate avec de la crema.",380,20,18,26,4,gluten;dairy;eggs,Updated,Chiles Rellenos,fr
Pozole Rojo,Mexican,Lunch,slow-cook;comfort,15,90,6,Soupe de porc et de maïs hominy dans un riche bouillon de guajillo — un rituel dominical mexicain.,Améliorez le bouillon en faisant revenir des épices entières dans du lard avant de mixer et triplez le temps de mijotage du porc.,700 g Pork Shoulder | 800 g Hominy | 6 whole Guajillo Chilli | 4 cloves Garlic | 1 tsp Oregano | 200 g Cabbage | 6 whole Radish | 4 whole Lime | 8 whole Tostadas,"Faites mijoter le pork avec de l'ail et de l'oregano pendant 1 heure. Effilochez. (60 min) | Faites griller et tremper les guajillo chillies. Mixez avec de l'ail et du bouillon. (5 min) | Ajoutez la purée de piment et le hominy au bouillon. Faites mijoter 20 min. (20 min) | Servez avec les garnitures : cabbage, radish, oregano, lime et tostadas.",380,30,36,12,6,gluten,Updated,Pozole Rojo,fr
Ceviche de Crevettes,Mexican,Lunch,gluten-free;no-cook,15,0,4,"Crevettes « cuites » dans du jus d'agrumes avec de la tomate, du jalapeño et du concombre.",Garnissez de micro-pousses et de fines tranches de radis pour la complexité visuelle et texturale requise.,500 g Shrimp | 6 whole Lime | 2 whole Lemon | 1 whole Red Onion | 2 whole Tomatoes | 1 whole Jalapeño | 1 whole Cucumber | 20 g Cilantro | 2 whole Avocado | 8 whole Tostadas,"Coupez les shrimp en tiers. Immergez dans du lime et lemon juice. | Laissez mariner 15 min jusqu'à ce qu'ils soient roses et opaques. (15 min) | Égouttez la moitié du jus. Ajoutez de l'onion, de la tomato, du jalapeño et du cucumber émincés. | Incorporez la cilantro et l'avocado. Servez sur des tostadas.",280,24,18,10,5,shellfish,Updated,Shrimp Ceviche,fr
Mole Negro au Poulet,Mexican,Dinner,slow-cook;premium,30,60,6,"Mole oaxacain sombre et complexe au chocolat, aux piments et à des dizaines d'épices.",Incorporez des Pasilla chillies et du pain grillé pour obtenir un laquage plus sombre et plus sophistiqué.,800 g Chicken Thighs | 4 whole Mulato Chilli | 3 whole Ancho Chilli | 60 g Dark Chocolate | 3 tbsp Sesame Seeds | 60 g Peanuts | 400 g Tomatoes | 1 whole Plantain | 1 whole Onion | 4 cloves Garlic | 2 tbsp Mexican Spices | 300 g Rice,"Faites griller et tremper les dried chillies. Faites griller les sesame et les peanuts. | Faites carboniser les tomatoes, l'onion et l'ail. | Mixez le tout avec le chocolate et les épices jusqu'à obtenir une pâte lisse. | Faites frire la pâte dans l'huile jusqu'à ce qu'elle fonce, 10 min. (10 min) | Ajoutez le bouillon, faites mijoter 30 min. Ajoutez le chicken. Faites cuire encore 20 min. (50 min)",560,36,42,26,6,nuts;peanuts;sesame,Updated,Mole Negro with Chicken,fr
Tamales,Mexican,Dinner,family-friendly;slow-cook,40,60,6,"Masa cuite à la vapeur dans des feuilles de maïs, garnie de mole au poulet ou de porc au piment.",Utilisez de la masa fraîche et incorporez une touche de cumin grillé ou de lard fumé pour plus de complexité.,400 g Masa Harina | 150 g Lard | 400 ml Chicken Broth | 20 whole Corn Husks | 400 g Chicken Mole | 1 tsp Baking Powder | 1 tsp Salt,"Faites tremper les corn husks dans de l'eau chaude 30 min. (30 min) | Battez le lard jusqu'à ce qu'il soit mousseux. Mélangez avec la masa, le bouillon, le baking powder et le sel. | Étalez la masa sur les husks. Ajoutez la garniture. Pliez et attachez. | Faites cuire à la vapeur à la verticale pendant 1 heure jusqu'à ce que la masa se détache de la husk. (60 min)",380,14,44,18,4,gluten,Updated,Tamales,fr
Elote,Mexican,Snack,vegetarian;street-food,5,10,4,"Épi de maïs grillé avec mayonnaise, cotija, piment en poudre et citron vert.","Incorporez du paprika fumé pour plus de profondeur et utilisez une microplane pour le cotija afin d'obtenir une texture sophistiquée, semblable à de la neige.",4 whole Corn Cobs | 4 tbsp Mayonnaise | 60 g Cotija Cheese | 1 tsp Chile Powder | 2 whole Lime | 10 g Cilantro,"Griller le corn à feu vif 8–10 min en le tournant, jusqu'à ce qu'il soit légèrement brûlé. (9 min) | Badigeonner de mayo pendant qu'il est encore chaud. | Rouler dans le cotija, saupoudrer de chile powder. | Presser le lime et parsemer de cilantro.",220,6,28,10,3,dairy;eggs,Updated,Elote,fr
Gâteau Tres Leches,Mexican,Dessert,vegetarian;baking,20,30,10,"Génoise imbibée de trois laits — légère, onctueuse et incroyablement moelleuse.",Terminez avec une chantilly stabilisée et des fruits rouges frais pour apporter une acidité essentielle.,200 g Flour | 5 whole Eggs | 200 g Sugar | 200 ml Whole Milk | 400 ml Condensed Milk | 200 ml Evaporated Milk | 400 ml Heavy Cream | 1 tsp Vanilla | 1 tsp Cinnamon,Battre les eggs et le sugar jusqu'au ruban. Incorporer la flour délicatement. | Cuire à 180°C pendant 25 min. (25 min) | Piquer partout avec une brochette. Verser le mélange des three milks sur le gâteau encore chaud. Réfrigérer 4 heures. (240 min) | Fouetter la cream et l'étaler sur le gâteau. Saupoudrer de cinnamon.,340,8,48,14,1,gluten;dairy;eggs,Updated,Tres Leches Cake,fr
Fajitas de Steak,Mexican,Dinner,family-friendly;quick,15,15,4,Steak de jupe grésillant avec poivrons et oignons servi dans des tortillas de blé chaudes.,Ajoutez un élément fermenté comme des oignons rouges marinés pour couper le gras et apporter un contraste visuel.,600 g Skirt Steak | 3 whole Bell Peppers | 2 whole Onion | 8 whole Flour Tortillas | 2 whole Lime | 1 tsp Cumin | 1 tsp Smoked Paprika | 2 cloves Garlic | 150 g Guacamole | 100 ml Sour Cream,"(Les flour tortillas du commerce sont la norme. Pour les faire maison : mélanger 240g de flour, ½ c. à café de salt, 1 c. à café de baking powder, 2 c. à soupe de lard, 140ml d'eau tiède ; pétrir, laisser reposer 30 min, étaler finement et cuire sur une plancha sèche 1 min de chaque côté.) Faire mariner le steak avec le lime, le cumin, le paprika et le garlic pendant 30 min. (30 min) | Cuire le steak sur une cast iron très chaude 3 min de chaque côté. (6 min) | Laisser reposer 5 min, trancher dans le sens contraire des fibres. (5 min) | Faire revenir les peppers et l'onion dans la même poêle jusqu'à coloration. (6 min) | Servir en grésillant sur la cast iron avec des warm tortillas, du guacamole et de la sour cream.",520,36,42,22,5,gluten;dairy,Updated,Steak Fajitas,fr
Churros,Mexican,Dessert,vegetarian;street-food,10,10,4,Bâtonnets de pâte frite croustillants roulés dans du sucre à la cannelle avec une sauce au chocolat.,Remplacez l'huile végétale par du beurre noisette et incorporez des eggs pour obtenir une mie plus légère et plus sophistiquée.,200 g Flour | 250 ml Water | 0.5 tsp Salt | 2 tbsp Vegetable Oil | 80 g Sugar | 2 tsp Cinnamon | 150 g Dark Chocolate | 100 ml Cream,"Porter l'water, l'oil et le salt à ébullition. Incorporer la flour en battant. | Pocher à travers une douille étoilée dans l'oil à 180°C. Frire 3 min. (3 min) | Rouler dans le cinnamon sugar. | Préparer la sauce chocolat : chauffer la cream, verser sur le chocolate. Remuer jusqu'à obtenir une consistance lisse. | Servir les churros avec la sauce au chocolate pour tremper.",340,5,50,14,2,gluten;dairy,Updated,Churros,fr
Horchata,Mexican,Beverage,vegan;gluten-free,5,10,6,Boisson mexicaine crémeuse à base de rice et de cinnamon — rafraîchissante et réconfortante.,Faites torréfier le cinnamon et le rice pour libérer les huiles volatiles avant le trempage.,200 g Long-Grain Rice | 2 sticks Cinnamon | 80 g Sugar | 1 tsp Vanilla | 1 l Water | 2 cups Ice,Faire tremper le rice avec le cinnamon dans l'water toute la nuit. (480 min) | Mixer jusqu'à obtenir une consistance lisse. | Filtrer deux fois à travers un tamis fin ou une étamine jusqu'à ce que le mélange soit parfaitement lisse. | Ajouter le sugar et la vanilla. Remuer jusqu'à dissolution complète. | Servir sur de la glace.,160,2,36,1,0,,Updated,Horchata,fr
Agua Fresca de Jamaica,Mexican,Beverage,vegan;gluten-free,5,10,6,"Agua fresca de fleurs d'hibiscus rouge rubis intense — acidulée, florale et rafraîchissante.",Infusez le sirop avec de l'anis étoilé ou de la cinnamon pour ajouter une profondeur aromatique.,60 g Dried Hibiscus Flowers | 100 g Sugar | 1.5 l Water | 2 whole Lime | 2 cups Ice,Faire frémir l'hibiscus dans l'water pendant 10 min. (10 min) | Filtrer. Ajouter le sugar et remuer jusqu'à dissolution. | Laisser refroidir complètement. | Servir sur de la glace avec du lime juice.,80,0,20,0,0,,Updated,Agua Fresca de Jamaica,fr
Enfrijoladas,Mexican,Lunch,vegetarian;budget-friendly,15,20,4,Tortillas de maïs trempées dans une sauce aux haricots noirs onctueuse avec du fromage et de la crema.,"Infusez les beans avec un oignon brûlé et une feuille d'avocat, puis terminez avec des oignons macérés au citron vert pour équilibrer la richesse.",12 whole Corn Tortillas | 400 g Black Beans | 1 whole Chipotle | 2 cloves Garlic | 150 g Queso Fresco | 100 ml Crema | 0.5 whole Onion | 15 g Cilantro,"(Les corn tortillas du commerce sont la norme et sont recommandées — réchauffer sur une plancha sèche. Pour les faire maison : mélanger 200g de masa harina, ½ c. à café de salt, 240ml d'water tiède ; presser en disques fins et cuire 1 min de chaque côté.) Mixer les beans avec le chipotle et le garlic jusqu'à obtenir une consistance lisse. | Chauffer la bean sauce dans une grande poêle. Tremper brièvement chaque tortilla. | Plier en quatre et disposer dans les assiettes. | Garnir de queso fresco émietté, d'un filet de crema, d'onion et de cilantro.",340,16,44,12,10,gluten;dairy,Updated,Enfrijoladas,fr
Camarones a la Diabla,Mexican,Dinner,spicy;quick,10,20,4,Crevettes dans une sauce diabla rouge ardente avec de l'ail et des tomates.,Passez la sauce au chinois pour une texture soyeuse de qualité restaurant et déglacez avec un trait de vin blanc sec ou un bouillon de têtes de crevettes.,500 g Tiger Prawns | 4 whole Guajillo Chilli | 2 whole Chipotle | 400 g Tomatoes | 4 cloves Garlic | 40 g Butter | 2 whole Lime | 300 g Rice,"Faire griller et tremper les guajillo chillies. Mixer avec le chipotle, les tomatoes et le garlic. (5 min) | Faire revenir la sauce dans le butter pendant 5 min jusqu'à ce qu'elle foncer. (5 min) | Ajouter les prawns. Cuire 5 min jusqu'à ce qu'ils soient roses. (5 min) | Presser le lime. Servir avec du rice.",320,28,32,10,3,dairy;shellfish,Updated,Camarones a la Diabla,fr
Sopa de Lima,Mexican,Lunch,gluten-free,10,25,4,Soupe de poulet et citron vert à la yucatèque avec des lanières de tortilla croustillantes.,Infusez le bouillon avec de l'origan mexicain et une pointe de clou de girofle pour une profondeur aromatique.,400 g Chicken Breast | 4 whole Lime | 3 whole Tomatoes | 1 whole Onion | 3 cloves Garlic | 1 whole Habanero | 1 l Chicken Broth | 4 whole Corn Tortillas | 15 g Cilantro,"(Les corn tortillas du commerce sont la norme et sont recommandées — réchauffer sur une plancha sèche. Pour les faire maison : mélanger 200g de masa harina, ½ c. à café de salt, 240ml d'water tiède ; presser en disques fins et cuire 1 min de chaque côté.) Faire griller la tomato, l'onion et le garlic sous le gril. (8 min) | Faire mijoter le chicken dans le broth pendant 15 min. Effilocher. (15 min) | Ajouter les légumes grillés et le lime juice. Faire mijoter 8 min. (8 min) | Frire les tortilla strips dans l'oil jusqu'à ce qu'elles soient croustillantes. (4 min) | Servir la soupe garnie de tortilla strips et de cilantro.",280,26,22,8,3,gluten,Updated,Sopa de Lima,fr
Rajas con Crema,Mexican,Side,vegetarian,10,15,4,Lanières de poblanos rôtis à la crème avec oignon et maïs — un classique de la garniture pour tacos.,Garnissez avec des feuilles de maïs brûlées ou des micro-herbes pour apporter une élévation visuelle et une touche aromatique.,6 whole Poblano Peppers | 200 ml Crema | 1 whole Onion | 2 ears Corn | 2 cloves Garlic | 100 g Manchego | 2 tbsp Butter,"Faire griller les poblanos à la flamme. Étuver, peler et couper en lanières. (15 min) | Faire revenir l'onion et le garlic dans le butter. (4 min) | Ajouter le corn et les poblano strips. Cuire 3 min. (3 min) | Ajouter la crema et le manchego râpé. Faire mijoter 5 min jusqu'à ce que le fromage fonde dans la sauce. (5 min)",280,8,18,20,3,dairy,Updated,Rajas con Crema,fr
Cocktail de Crevettes,Mexican,Appetizer,gluten-free;no-cook,15,0,4,Cocktail de crevettes mexicain dans une sauce tomate acidulée avec de l'avocat et de la sauce piquante.,Terminez avec de la micro-coriandre et une touche de sel de mer fumé pour un impact visuel et sensoriel.,400 g Cooked Shrimp | 300 ml Clamato Juice | 3 tbsp Ketchup | 2 tbsp Hot Sauce | 3 whole Lime | 1 whole Cucumber | 2 whole Avocado | 0.5 whole Red Onion | 15 g Cilantro | 8 whole Tostadas,"Mélanger le Clamato, le ketchup, la hot sauce et le jus de lime. | Ajouter le cucumber, l'onion et la cilantro coupés en dés. | Ajouter les shrimp. Réfrigérer 15 min. (15 min) | Servir dans de grands verres garnis d'avocado. Accompagner de tostadas.",220,20,18,7,4,shellfish,Updated,Coctel de Camarón,fr
Flautas de Poulet,Mexican,Appetizer,family-friendly,20,15,4,"Flûtes de tortillas de maïs croustillantes et roulées, garnies de poulet effiloché.",Introduisez une salade de chou marinée au citron vert pour une acidité et un croquant essentiels ; assaisonnez la garniture de poulet avec des épices grillées pour atteindre un niveau d'excellence.,400 g Shredded Chicken | 16 whole Corn Tortillas | 100 ml Sour Cream | 150 ml Salsa Verde | 2 whole Avocado | 60 g Cotija | 100 g Lettuce,"(Les corn tortillas du commerce sont la norme et sont préférées — réchauffez-les sur une griddle sèche. Pour les faire maison : mélanger 200g de masa harina, ½ c. à café de salt, 240ml d'eau chaude ; aplatir en disques fins et cuire 1 min de chaque côté.) Réchauffer les tortillas sur une griddle sèche jusqu'à ce qu'elles soient souples, environ 30 sec chacune. | Garnir chacune de chicken, rouler fermement et fixer avec un toothpick. | Frire dans de l'huile chaude à 175°C jusqu'à dorure et croustillant, 3–4 min par fournée. (4 min) | Servir sur de la laitue effilochée avec de la sour cream, de la salsa verde, de l'avocado et du cotija.",380,26,34,16,5,gluten;dairy,Updated,Flautas de Pollo,fr
