name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Leite Frito,Spanish,Dessert,vegetarian,20,20,6,Quadrados de creme de leite frito polvilhados com açúcar e canela — a sobremesa reconfortante de Espanha.,Infunda o leite com canela em pau e vagem de baunilha durante 30 minutos antes de engrossar.,600 ml Whole Milk | 80 g Flour | 40 g Cornstarch | 120 g Sugar | 2 tsp Cinnamon | 1 tsp Lemon Zest | 3 whole Eggs | 80 g Breadcrumbs,"Aqueça o leite com raspa de limão. Junte flour, cornstarch e 80g sugar. Cozinhe até ficar muito espesso, 8 min. (8 min) | Deite numa assadeira untada. Leve ao frio 2 horas até solidificar. (120 min) | Corte em quadrados. Passe em beaten egg e depois em breadcrumbs. | Frite a 180°C até dourar, 2 min de cada lado. (4 min) | Passe em cinnamon sugar. Sirva quente.",300,8,46,9,2,gluten;dairy;eggs,Updated,Leche Frita,pt
Bacalhau à Vizcaína,Spanish,Dinner,gluten-free,20,30,4,Bacalhau salgado num molho rico basco de pimentos choricero e tomate.,Adicione um fio de vinho txakoli para acidez e termine com azeite Arbequina premium para um brilho acetinado.,600 g Salt Cod | 4 whole Choricero Peppers | 400 g Tomatoes | 2 whole Onion | 4 cloves Garlic | 4 tbsp Olive Oil,"Demolhe o salt cod 48 horas, mudando a água. Escalfe até ficar tenro. (20 min) | Demolhe os dried choricero peppers 30 min. Raspe a polpa. (30 min) | Refogue onion e garlic. Adicione tomatoes e a polpa dos pimentos. Cozinhe em lume brando 15 min. (17 min) | Adicione o cod. Cozinhe em lume brando 8 min. (8 min) | Sirva com pão rústico.",280,32,10,12,3,fish,Updated,Bacalao a la Vizcaína,pt
Tábua de Pintxos,Spanish,Appetizer,quick;crowd-pleaser,20,10,6,Petiscos de bar bascos — rodelas de pão cobertas com vários pintxos.,Um toque final de azeite rico em fenóis e pimentão fumado vai harmonizar os sabores de forma elegante.,1 whole Baguette | 100 g Jamón Serrano | 100 g Manchego | 8 fillets Anchovies | 4 whole Peppers | 3 whole Egg | 3 tbsp Olive Oil | 80 ml Aioli,"Corte a baguette em rodelas. Pincele com olive oil e torre levemente. (5 min) | Coza os eggs até ficarem duros e corte-os em rodelas. | Cubra cada rodela de pão com combinações variadas: jamón, cheese, anchovies, pepper, egg. | Fixe os ingredientes com um palito de cocktail. | Sirva com aioli e Txakoli wine bem frio.",280,14,24,14,2,gluten;dairy;fish;eggs,Updated,Pintxos Platter,pt
Sopa de Alho,Spanish,Lunch,vegan,10,20,4,"Sopa de alho castelhana com pimentão, pão duro e ovo escalfado.",Substitua o caldo de vaca por um caldo de aves bem límpido infundido com jarrete de presunto.,8 cloves Garlic | 200 g Stale Bread | 2 tsp Smoked Paprika | 1 l Beef Broth | 3 tbsp Olive Oil | 4 whole Eggs | 10 g Parsley,Corte o garlic em fatias e frite em olive oil até dourar. (3 min) | Adicione paprika e diced bread. Mexa para envolver. (2 min) | Adicione hot broth. Cozinhe em lume brando 10 min. (10 min) | Parta os eggs para dentro da sopa. Escalfe 3 min. (3 min) | Sirva com parsley.,280,14,28,12,2,gluten;eggs,Updated,Sopa de Ajo,pt
Escalivada,Spanish,Side,vegan;gluten-free,5,50,4,Salada catalã de beringela e pimento grelhados na brasa com azeite.,Termine com Maldon sea salt e anchovas do Cantábrico para um contraste de umami essencial.,2 whole Aubergine | 3 whole Red Pepper | 2 whole Onion | 4 cloves Garlic | 4 tbsp Olive Oil | 1 tbsp Sherry Vinegar | 10 g Parsley,"Asse a whole aubergine, peppers e onions diretamente na chama ou a 220°C durante 45 min. (45 min) | Coloque num saco para cozinhar no próprio vapor durante 10 min. (10 min) | Descasque e desfie em tiras. | Tempere com garlic, olive oil e sherry vinegar. | Sirva à temperatura ambiente com anchovies e pão.",140,3,14,9,5,,Updated,Escalivada,pt
Almôndegas em Molho,Spanish,Dinner,family-friendly,20,30,4,Almôndegas espanholas de porco e vaca cozinhadas em molho de tomate e amêndoa.,Deglaceie a frigideira com um Manzanilla sherry seco para uma acidez e profundidade superiores.,300 g Ground Pork | 300 g Ground Beef | 60 g Bread | 1 whole Egg | 3 cloves Garlic | 400 g Tomatoes | 40 g Almonds | 0.25 g Saffron | 100 ml White Wine | 15 g Parsley,"Demolhe o bread em milk. Misture com meats, egg, garlic e parsley. Forme bolinhas. | Aloure as meatballs por todos os lados. (6 min) | Frite o garlic e adicione tomatoes e wine. Cozinhe em lume brando 5 min. (6 min) | Triture o molho com almonds e saffron até ficar homogéneo. | Adicione as meatballs. Cozinhe em lume brando 15 min. (15 min)",420,30,16,24,3,gluten;nuts;eggs,Updated,Albóndigas en Salsa,pt
Porra Antequerana,Spanish,Lunch,vegan,10,0,4,"Uma versão mais espessa e rica do gaspacho, originária de Antequera.",Escalde e descasque os tomates para eliminar o amargor e garantir uma textura refinada; guarneça com ventresca tuna premium para um toque de luxo.,800 g Ripe Tomatoes | 200 g Bread | 3 cloves Garlic | 1 whole Green Pepper | 100 ml Olive Oil | 3 tbsp Sherry Vinegar | 1 tsp Salt | 2 whole Hard-Boiled Eggs | 100 g Tuna,"Demolhe o bread. Triture com tomatoes, pepper, garlic e vinegar até ficar espesso. | Regue com olive oil. Tempere. | Leve ao frio 1 hora. (60 min) | Sirva coberto com chopped egg e tuna.",280,10,22,16,4,gluten;fish;eggs,Updated,Porra Antequerana,pt
Espinafres com Grão-de-Bico,Spanish,Side,vegan;gluten-free,5,15,4,Espinafres e grão-de-bico à sevilhana com cominhos e pimentão fumado.,Termine com azeite virgem extra de qualidade superior e mais um fio de vinagre para acidez.,500 g Spinach | 400 g Chickpeas | 4 cloves Garlic | 1 tsp Smoked Paprika | 1 tsp Cumin | 1 tbsp Sherry Vinegar | 4 tbsp Olive Oil,Frite o garlic em olive oil até dourar. Adicione paprika e cumin. (2 min) | Adicione os chickpeas e frite 3 min. (3 min) | Adicione os spinach e deixe murchar. | Adicione sherry vinegar. Tempere.,240,10,28,10,9,,Updated,Espinacas con Garbanzos,pt
Pimentos de Padrón,Spanish,Appetizer,vegan;gluten-free;quick,2,5,4,"Pimentos galegos grelhados fritos em azeite — a maioria suaves, alguns picantes.",Utilize uma frigideira de ferro fundido pesada para uma maior massa térmica e uma caramelização mais intensa.,300 g Padron Peppers | 4 tbsp Olive Oil | 1 tsp Sea Salt,"Aqueça olive oil numa frigideira até ficar muito quente. | Adicione os peppers. Frite em lume alto 3-4 min, mexendo, até ficarem com bolhas. (4 min) | Transfira para um prato. Polvilhe generosamente com sea salt. | Coma imediatamente.",100,2,6,8,2,,Updated,Pimientos de Padron,pt
Secreto Ibérico,Spanish,Dinner,gluten-free;premium,5,10,4,"Corte escondido de porco ibérico — bem marmoreado, grelhado e fatiado.",Equilibre a riqueza da carne com uma guarnição de Shishito peppers grelhados na brasa ou um molho Romesco bem ácido.,600 g Secreto Iberico | 1 tsp Sea Salt | 0.5 tsp Black Pepper | 2 tbsp Olive Oil | 2 whole Lemon,Tempere generosamente. Grelhe em lume muito alto 3 min de cada lado. (6 min) | Deixe repousar 5 min. (5 min) | Fatie finamente no sentido contrário às fibras. | Regue com olive oil e lemon.,420,38,0,28,0,,Updated,Secreto Iberico,pt
Tacos Al Pastor,Mexican,Dinner,family-friendly;quick,15,20,4,Porco marinado com ananás em tortilhas de milho — o taco rei da Cidade do México.,Use uma frigideira de ferro fundido para um acabamento tipo 'plancha' e obter a reação de Maillard necessária nas fatias finas.,700 g Pork Shoulder | 200 g Pineapple | 16 whole Corn Tortillas | 2 tbsp Achiote Paste | 3 whole Guajillo Chilli | 3 cloves Garlic | 3 whole Lime | 20 g Cilantro | 1 whole White Onion,"(As tortilhas de milho de compra são o padrão e a opção preferida — aqueça numa frigideira seca. Para fazer de raiz: misture 200g de masa harina, ½ c. chá de sal, 240ml de água morna; pressione em discos finos e cozinhe 1 min de cada lado.)  Misture achiote, guajillo reidratado, alho e sumo de ananás. Marine o pork durante a noite. (480 min) | Grelhe o pork até estar chamuscado e bem cozinhado. (15 min) | Corte em fatias finas com pedaços de pineapple. | Sirva em tortilhas quentes com onion, cilantro e lime.",420,30,36,16,4,gluten,Updated,Al Pastor Tacos,pt
Tacos de Birria,Mexican,Dinner,slow-cook;premium,20,180,6,"Tacos de bochecha de vaca estufada mergulhados em consommé rico — estaladiços, derretidos, inesquecíveis.",Fortifique o consommé com ossos de tutano assados para um acabamento luxuoso de cinco estrelas.,1 kg Beef Cheek | 5 whole Guajillo Chilli | 3 whole Ancho Chilli | 16 whole Corn Tortillas | 200 g Oaxacan Cheese | 1 whole White Onion | 20 g Cilantro | 3 whole Lime | 4 cloves Garlic | 1 stick Cinnamon,"(As tortilhas de milho de compra são o padrão e a opção preferida — aqueça numa frigideira seca. Para fazer de raiz: misture 200g de masa harina, ½ c. chá de sal, 240ml de água morna; pressione em discos finos e cozinhe 1 min de cada lado.)  Torre e demolhe os dried chillies. Misture com garlic e spices. | Cubra o beef com a pasta de chilli. Estufar 3 horas a 160°C. (180 min) | Desfie o beef. Reserve o consommé. | Mergulhe as tortilhas no consommé, recheie com beef e cheese. | Frite na frigideira até ficarem estaladiças. Sirva com consommé para mergulhar. (5 min)",520,38,32,26,4,gluten;dairy,Updated,Birria Tacos,pt
Enchiladas de Frango,Mexican,Dinner,family-friendly,20,30,4,Tortilhas de milho enroladas com frango em molho vermelho e queijo derretido.,Infunda o molho com guajillo chiles tostados para uma complexidade fumada e termine com cebola roxa em pickles para cortar as gorduras intensas.,500 g Chicken Breast | 12 whole Corn Tortillas | 500 ml Red Enchilada Sauce | 200 g Cheddar | 60 g Cotija | 100 ml Crema | 1 whole Onion,"(As tortilhas de milho de compra são o padrão e a opção preferida — aqueça numa frigideira seca. Para fazer de raiz: misture 200g de masa harina, ½ c. chá de sal, 240ml de água morna; pressione em discos finos e cozinhe 1 min de cada lado.)  Escalfe e desfie o chicken. Misture com onion e ½ chávena de sauce. | Aqueça as tortilhas. Recheie com chicken, enrole e coloque num tabuleiro. | Verta o restante sauce por cima. Cubra com cheese. | Leve ao forno a 190°C durante 20 min até borbulhar. (20 min) | Sirva com crema e cotija.",480,36,38,20,4,gluten;dairy,Updated,Chicken Enchiladas,pt
Guacamole,Mexican,Appetizer,vegan;gluten-free;quick,10,0,4,"Mergulho de abacate em pedaços com lima, jalapeño e coentros — o essencial.",Troque os chips excessivos por pepitas tostadas ou crudités para preservar a integridade nutricional.,4 whole Avocado | 2 whole Lime | 1 whole Jalapeño | 0.5 whole Red Onion | 15 g Cilantro | 1 whole Tomato | 0.5 tsp Salt | 200 g Tortilla Chips,"Corte os avocados ao meio e retire o caroço. Retire a polpa para uma tigela. | Esmague com um garfo — deixe alguns pedaços. | Adicione lime juice, sal, jalapeño picado, onion, tomato e cilantro. | Acerte os temperos. Sirva de imediato com chips.",280,4,24,20,8,gluten,Updated,Guacamole,pt
Burrito de Carnitas,Mexican,Lunch,family-friendly,10,20,4,Porco estufado e desfiado envolto numa tortilha de trigo com arroz e feijão.,Incorpore cebola roxa em pickles ou uma salada de couve com bastante lima para fornecer acidez e apoio digestivo enzimático contra as gorduras intensas.,500 g Braised Pork Carnitas | 4 whole Flour Tortillas | 200 g Mexican Rice | 200 g Black Beans | 150 ml Salsa Roja | 60 ml Crema | 80 g Cheese | 100 g Guacamole,"(As tortilhas de trigo de compra são o padrão. Para fazer de raiz: misture 240g de flour, ½ c. chá de sal, 1 c. chá de baking powder, 2 c. sopa de lard, 140ml de água morna; amasse, deixe repousar 30 min, estenda fino e cozinhe numa frigideira seca 1 min de cada lado.)  (Para o pork carnitas estufado: tempere 1kg de pork shoulder com cumin, oregano, garlic, orange juice e sal. Estufar tapado a 160°C durante 3 horas, desfiar e tostar no grelhador.) Aqueça as carnitas numa frigideira até ficarem ligeiramente estaladiças. (5 min) | Aqueça as tortilhas. Disponha rice, beans, carnitas, cheese, salsa, crema e guacamole no centro. | Dobre os lados para dentro e enrole desde a base — bem apertado! | Torre numa frigideira seca com a dobra para baixo até selar. (2 min)",620,36,64,24,8,gluten;dairy,Updated,Carnitas Burrito,pt
Chiles Rellenos,Mexican,Dinner,vegetarian,20,20,4,"Pimentos poblano recheados com queijo, polvilhados e fritos em ovo — com molho de tomate.",Adicione uma pitada de sal e baking powder à flour para melhor tempero e uma crosta mais leve e aerada.,8 whole Poblano Peppers | 300 g Oaxacan Cheese | 4 whole Eggs | 80 g Flour | 400 ml Tomato Sauce | 100 ml Crema,"Asse os peppers diretamente na chama. Coloque num saco a vaporizar durante 10 min. Descasque e faça um corte para remover as sementes. (15 min) | Recheie com cheese. Feche e polvilhe com flour. | Bata as claras de egg em castelo firme. Incorpore as gemas. | Mergulhe os peppers na massa de egg. Frite até dourar, 3 min de cada lado. (6 min) | Sirva no tomato sauce com crema.",380,20,18,26,4,gluten;dairy;eggs,Updated,Chiles Rellenos,pt
Pozole Rojo,Mexican,Lunch,slow-cook;comfort,15,90,6,Sopa de porco e milho hominy num caldo rico de guajillo — um ritual de domingo mexicano.,Melhore o caldo salteando especiarias inteiras em lard antes de misturar e triplique o tempo de cozedura lenta do pork.,700 g Pork Shoulder | 800 g Hominy | 6 whole Guajillo Chilli | 4 cloves Garlic | 1 tsp Oregano | 200 g Cabbage | 6 whole Radish | 4 whole Lime | 8 whole Tostadas,"Cozinhe o pork a lume brando com garlic e oregano durante 1 hora. Desfie. (60 min) | Torre e demolhe os guajillo chillies. Misture com garlic e broth. (5 min) | Adicione o puré de chilli e o hominy ao broth. Cozinhe a lume brando 20 min. (20 min) | Sirva com acompanhamentos: cabbage, radish, oregano, lime e tostadas.",380,30,36,12,6,gluten,Updated,Pozole Rojo,pt
Ceviche de Camarão,Mexican,Lunch,gluten-free;no-cook,15,0,4,"Camarão ""cozinhado"" em sumo de citrinos com tomate, jalapeño e pepino.",Guarneça com microverdes e fatias finas de rabanete para a complexidade visual e textural necessária.,500 g Shrimp | 6 whole Lime | 2 whole Lemon | 1 whole Red Onion | 2 whole Tomatoes | 1 whole Jalapeño | 1 whole Cucumber | 20 g Cilantro | 2 whole Avocado | 8 whole Tostadas,"Corte o shrimp em terços. Mergulhe em lime e lemon juice. | Marine durante 15 min até ficar rosado e opaco. (15 min) | Escorra metade do sumo. Adicione onion picada, tomato, jalapeño e cucumber. | Incorpore delicadamente cilantro e avocado. Sirva em tostadas.",280,24,18,10,5,shellfish,Updated,Shrimp Ceviche,pt
Mole Negro com Frango,Mexican,Dinner,slow-cook;premium,30,60,6,"Mole oaxaquenho escuro e complexo com chocolate, malaguetas e dezenas de especiarias.",Incorpore Pasilla chillies e pão chamuscado para obter um molho mais escuro e sofisticado.,800 g Chicken Thighs | 4 whole Mulato Chilli | 3 whole Ancho Chilli | 60 g Dark Chocolate | 3 tbsp Sesame Seeds | 60 g Peanuts | 400 g Tomatoes | 1 whole Plantain | 1 whole Onion | 4 cloves Garlic | 2 tbsp Mexican Spices | 300 g Rice,"Torre e demolhe os dried chillies. Torre o sesame e os peanuts. | Asse os tomatoes, onion e garlic até chamuscarem. | Misture tudo com chocolate e spices até obter uma pasta homogénea. | Frite a pasta em oil até escurecer, 10 min. (10 min) | Adicione broth e cozinhe a lume brando 30 min. Junte o chicken. Cozinhe mais 20 min. (50 min)",560,36,42,26,6,nuts;peanuts;sesame,Updated,Mole Negro with Chicken,pt
Tamales,Mexican,Dinner,family-friendly;slow-cook,40,60,6,Masa cozinhada a vapor em folhas de milho recheada com mole de frango ou porco com chile.,Opte por masa fresca e incorpore uma pitada de cumin tostado ou lard fumado para maior complexidade.,400 g Masa Harina | 150 g Lard | 400 ml Chicken Broth | 20 whole Corn Husks | 400 g Chicken Mole | 1 tsp Baking Powder | 1 tsp Salt,"Demolhe as corn husks em água quente durante 30 min. (30 min) | Bata o lard até ficar fofo. Misture com masa, broth, baking powder e sal. | Espalhe a masa nas husks. Adicione o recheio. Dobre e ate. | Cozinhe a vapor na vertical durante 1 hora até a masa se soltar da husk. (60 min)",380,14,44,18,4,gluten,Updated,Tamales,pt
Elote,Mexican,Snack,vegetarian;street-food,5,10,4,"Espiga de milho grelhada com maionese, cotija, pimenta em pó e lima.","Incorpore pimentão fumado para maior profundidade e use um microplano para o cotija, de forma a obter uma textura sofisticada, semelhante a neve.",4 whole Corn Cobs | 4 tbsp Mayonnaise | 60 g Cotija Cheese | 1 tsp Chile Powder | 2 whole Lime | 10 g Cilantro,"Grelhe o corn em lume alto durante 8–10 min, virando, até ficar com marcas de grelha. (9 min) | Pincele com mayo enquanto ainda está quente. | Role no cotija e polvilhe com chile powder. | Esprema lima e espalhe cilantro.",220,6,28,10,3,dairy;eggs,Updated,Elote,pt
Bolo Tres Leches,Mexican,Dessert,vegetarian;baking,20,30,10,"Bolo esponja embebido em três leites — leve, delicioso e incrivelmente húmido.",Termine com uma chantilly estabilizada e frutos vermelhos frescos para fornecer acidez essencial.,200 g Flour | 5 whole Eggs | 200 g Sugar | 200 ml Whole Milk | 400 ml Condensed Milk | 200 ml Evaporated Milk | 400 ml Heavy Cream | 1 tsp Vanilla | 1 tsp Cinnamon,Bata os eggs e o sugar até atingir o ponto de fita. Envolva a flour. | Leve ao forno a 180°C durante 25 min. (25 min) | Fure a superfície toda com um palito. Verta a mistura dos three milks sobre o bolo ainda morno. Leve ao frio durante 4 horas. (240 min) | Bata as cream e espalhe por cima. Polvilhe com cinnamon.,340,8,48,14,1,gluten;dairy;eggs,Updated,Tres Leches Cake,pt
Fajitas de Bife,Mexican,Dinner,family-friendly;quick,15,15,4,Skirt steak fumegante com pimentos e cebola servido em tortilhas de farinha quentes.,Adicione um elemento fermentado como cebolas roxas em pickles para cortar a gordura e proporcionar contraste visual.,600 g Skirt Steak | 3 whole Bell Peppers | 2 whole Onion | 8 whole Flour Tortillas | 2 whole Lime | 1 tsp Cumin | 1 tsp Smoked Paprika | 2 cloves Garlic | 150 g Guacamole | 100 ml Sour Cream,"(As flour tortillas de compra são a opção padrão. Para fazer de raiz: misture 240g de flour, ½ colher de chá de salt, 1 colher de chá de baking powder, 2 colheres de sopa de lard e 140ml de warm water; amasse, deixe repousar 30 min, estenda finamente e cozinhe numa frigideira seca 1 min de cada lado.) Marine o steak com lime, cumin, paprika e garlic durante 30 min. (30 min) | Cozinhe o steak numa frigideira de ferro fundido bem quente, 3 min de cada lado. (6 min) | Deixe repousar 5 min e fatie contra o fio. (5 min) | Salteie os peppers e a onion na mesma frigideira até ficarem com marcas de grelha. (6 min) | Sirva a fumegar na frigideira de ferro com warm tortillas, guacamole e sour cream.",520,36,42,22,5,gluten;dairy,Updated,Steak Fajitas,pt
Churros,Mexican,Dessert,vegetarian;street-food,10,10,4,"Tiras de massa frita e estaladiças polvilhadas com açúcar e canela, acompanhadas de molho de chocolate.",Substitua o vegetable oil por manteiga tostada e incorpore eggs para obter uma massa mais leve e sofisticada.,200 g Flour | 250 ml Water | 0.5 tsp Salt | 2 tbsp Vegetable Oil | 80 g Sugar | 2 tsp Cinnamon | 150 g Dark Chocolate | 100 ml Cream,"Leve a water, o oil e o salt à fervura. Incorpore a flour. | Passe por um bico em estrela para dentro de oil a 180°C. Frite durante 3 min. (3 min) | Role no cinnamon sugar. | Prepare o molho de chocolate: aqueça as cream e verta sobre o chocolate. Mexa até ficar homogéneo. | Sirva os churros com o chocolate dipping sauce.",340,5,50,14,2,gluten;dairy,Updated,Churros,pt
Horchata,Mexican,Beverage,vegan;gluten-free,5,10,6,Bebida cremosa mexicana de arroz e canela — refrescante e reconfortante.,Torre a cinnamon e o rice para libertar os óleos voláteis antes de os deixar de molho.,200 g Long-Grain Rice | 2 sticks Cinnamon | 80 g Sugar | 1 tsp Vanilla | 1 l Water | 2 cups Ice,Deixe o rice de molho com a cinnamon em water durante a noite. (480 min) | Triture até ficar homogéneo. | Passe por um coador de malha fina ou por um pano musselina duas vezes até ficar completamente liso. | Adicione sugar e vanilla. Mexa até dissolver. | Sirva com gelo.,160,2,36,1,0,,Updated,Horchata,pt
Água Fresca de Jamaica,Mexican,Beverage,vegan;gluten-free,5,10,6,"Água fresca de flor de hibisco em rubi intenso — ácida, floral e refrescante.",Infunda a calda com anis estrelado ou canela para acrescentar profundidade aromática.,60 g Dried Hibiscus Flowers | 100 g Sugar | 1.5 l Water | 2 whole Lime | 2 cups Ice,Cozinhe em lume brando o hibiscus em water durante 10 min. (10 min) | Coe. Adicione sugar e mexa até dissolver. | Deixe arrefecer completamente. | Sirva com gelo e lime juice.,80,0,20,0,0,,Updated,Agua Fresca de Jamaica,pt
Enfrijoladas,Mexican,Lunch,vegetarian;budget-friendly,15,20,4,Tortilhas de milho mergulhadas num molho suave de feijão preto com queijo e crema.,Infunda os beans com cebola chamuscada e folha de abacateiro e termine com cebolas maceradas em lima para cortar a riqueza do prato.,12 whole Corn Tortillas | 400 g Black Beans | 1 whole Chipotle | 2 cloves Garlic | 150 g Queso Fresco | 100 ml Crema | 0.5 whole Onion | 15 g Cilantro,"(As corn tortillas de compra são a opção padrão e preferida — aqueça-as numa frigideira seca. Para fazer de raiz: misture 200g de masa harina, ½ colher de chá de salt e 240ml de warm water; pressione em discos finos e cozinhe 1 min de cada lado.) Triture os beans com chipotle e garlic até obter um creme liso. | Aqueça o bean sauce numa frigideira larga. Mergulhe cada tortilla brevemente. | Dobre em quartos e disponha nos pratos. | Cubra com queso fresco esfarelado, um fio de crema, onion e cilantro.",340,16,44,12,10,gluten;dairy,Updated,Enfrijoladas,pt
Camarões à Diabla,Mexican,Dinner,spicy;quick,10,20,4,Camarões num molho diabla vermelho e picante com alho e tomates.,Passe o molho por um chinês para obter uma textura sedosa de nível de restaurante e deglaceie com um fio de vinho branco seco ou caldo de cabeças de camarão.,500 g Tiger Prawns | 4 whole Guajillo Chilli | 2 whole Chipotle | 400 g Tomatoes | 4 cloves Garlic | 40 g Butter | 2 whole Lime | 300 g Rice,"Torre e demolhe os guajillo chillies. Triture com chipotle, tomatoes e garlic. (5 min) | Frite o molho em butter durante 5 min até escurecer. (5 min) | Adicione os prawns. Cozinhe 5 min até ficarem rosados. (5 min) | Esprema lime. Sirva com rice.",320,28,32,10,3,dairy;shellfish,Updated,Camarones a la Diabla,pt
Sopa de Lima,Mexican,Lunch,gluten-free,10,25,4,Sopa yucateca de frango e lima com tiras de tortilha estaladiças.,Infunda o caldo com orégão mexicano e um toque de cravo para maior profundidade aromática.,400 g Chicken Breast | 4 whole Lime | 3 whole Tomatoes | 1 whole Onion | 3 cloves Garlic | 1 whole Habanero | 1 l Chicken Broth | 4 whole Corn Tortillas | 15 g Cilantro,"(As corn tortillas de compra são a opção padrão e preferida — aqueça-as numa frigideira seca. Para fazer de raiz: misture 200g de masa harina, ½ colher de chá de salt e 240ml de warm water; pressione em discos finos e cozinhe 1 min de cada lado.) Chmusque o tomato, a onion e o garlic no grelhador. (8 min) | Cozinhe o chicken em broth durante 15 min. Desfie. (15 min) | Adicione os legumes chamuscados e o lime juice. Cozinhe em lume brando durante 8 min. (8 min) | Frite as tortilla strips em oil até ficarem estaladiças. (4 min) | Sirva a sopa coberta com as tortilla strips e cilantro.",280,26,22,8,3,gluten,Updated,Sopa de Lima,pt
Rajas con Crema,Mexican,Side,vegetarian,10,15,4,Tiras de poblano assado em creme com cebola e milho — um recheio clássico para tacos.,Guarnição com palhas de milho chamuscadas ou micro-ervas para elevação visual e aroma.,6 whole Poblano Peppers | 200 ml Crema | 1 whole Onion | 2 ears Corn | 2 cloves Garlic | 100 g Manchego | 2 tbsp Butter,"Chmusque os poblanos sobre a chama. Vapor, descasque e corte em tiras. (15 min) | Refogue a onion e o garlic em butter. (4 min) | Adicione o corn e as poblano strips. Cozinhe durante 3 min. (3 min) | Adicione a crema e o manchego ralado. Deixe cozinhar em lume brando durante 5 min até o queijo se fundir no molho. (5 min)",280,8,18,20,3,dairy,Updated,Rajas con Crema,pt
Cocktail de Camarão,Mexican,Appetizer,gluten-free;no-cook,15,0,4,Cocktail de camarão mexicano num molho de tomate ácido com abacate e molho picante.,Finalize com micro-coentros e um toque de sal marinho fumado para impacto visual e sensorial.,400 g Cooked Shrimp | 300 ml Clamato Juice | 3 tbsp Ketchup | 2 tbsp Hot Sauce | 3 whole Lime | 1 whole Cucumber | 2 whole Avocado | 0.5 whole Red Onion | 15 g Cilantro | 8 whole Tostadas,"Misture Clamato, ketchup, hot sauce e sumo de lima. | Adicione cucumber, onion e cilantro picados. | Adicione shrimp. Refrigere 15 min. (15 min) | Sirva em copos altos cobertos com avocado. Acompanhe com tostadas.",220,20,18,7,4,shellfish,Updated,Coctel de Camarón,pt
Flautas de Frango,Mexican,Appetizer,family-friendly,20,15,4,Flautas de tortilha de milho estaladiças recheadas com frango desfiado.,Introduza uma salada de couve marinada em lima para acidez e crocância essenciais; tempere o recheio de frango com especiarias torradas para atingir padrões de excelência.,400 g Shredded Chicken | 16 whole Corn Tortillas | 100 ml Sour Cream | 150 ml Salsa Verde | 2 whole Avocado | 60 g Cotija | 100 g Lettuce,"(Store-bought corn tortillas são a opção padrão e preferida — aqueça numa griddle seca. Para fazer de raiz: misture 200g de masa harina, ½ colher de chá de sal, 240ml de água morna; pressione em discos finos e cozinhe 1 min de cada lado.) Aqueça as tortillas numa griddle seca até ficarem maleáveis, cerca de 30 segundos cada. | Recheie cada uma com chicken, enrole com firmeza e prenda com um palito. | Frite em óleo quente a 175°C até ficarem douradas e estaladiças, 3–4 min por lote. (4 min) | Sirva sobre alface desfiada com sour cream, salsa verde, avocado e cotija.",380,26,34,16,5,gluten;dairy,Updated,Flautas de Pollo,pt
Caldo Tlalpeño,Mexican,Lunch,gluten-free;comfort,10,35,4,Caldo de frango com chipotle fumado e grão-de-bico — um clássico da Cidade do México para os dias frios.,Aloure a onion e o garlic sobre chama viva antes de cozer em lume brando para acrescentar complexidade fumada.,500 g Chicken Thighs | 300 g Chickpeas | 2 whole Chipotle | 4 sprigs Epazote | 3 cloves Garlic | 1 whole Onion | 2 whole Carrot | 1 l Chicken Broth | 3 whole Lime,"Cozinhe o chicken com onion, garlic e carrot em lume brando durante 20 min. (20 min) | Desfie o chicken. Adicione chickpeas, chipotle e epazote. (5 min) | Cozinhe em lume brando 12 min. (12 min) | Tempere. Sirva com lima e tortillas.",320,30,24,10,7,,Updated,Caldo Tlalpeño,pt
Conchas de Pão Doce,Mexican,Snack,vegetarian;baking,30,20,8,Pão doce mexicano macio com uma crosta de açúcar colorido e estaladiça.,Implemente uma fermentação longa a frio para aumentar a complexidade da massa e substitua a gordura vegetal por manteiga de estilo europeu no craquelin.,500 g Flour | 80 g Sugar | 100 g Butter | 3 whole Eggs | 7 g Yeast | 200 ml Milk | 1 tsp Vanilla | 80 g Shortening | 100 g Powdered Sugar | 2 tbsp Cocoa,"Prepare a massa: misture flour, sugar, yeast, eggs, milk, vanilla e butter. Amasse 10 min. (10 min) | Deixe levedar 1,5 horas. (90 min) | Molde em pãezinhos redondos. Prepare a cobertura: shortening, sugar e cocoa (para chocolate) ou vanilla. | Espalhe a cobertura nos pãezinhos e marque em padrão de concha. | Coza a 180°C durante 18 min. (18 min)",280,7,42,10,2,gluten;dairy;eggs,Updated,Pan Dulce Conchas,pt
