name,cuisine,category,tags,prepTime,cookTime,servings,description,pro_tip,ingredients,instructions,cal,protein,carbs,fat,fiber,allergens,status,name_en,lang
Camarones a la Diabla,Mexican,Dinner,spicy;quick,10,20,4,Garnelen in einer feurigen roten Diabla-Sauce mit Knoblauch und Tomaten.,"Die Sauce durch ein Chinois passieren, um eine seidige Restaurantqualität zu erzielen, und mit einem Schuss trockenem Weißwein oder Garnelenkopf-Bouillon ablöschen.",500 g Tiger Prawns | 4 whole Guajillo Chilli | 2 whole Chipotle | 400 g Tomatoes | 4 cloves Garlic | 40 g Butter | 2 whole Lime | 300 g Rice,"guajillo chillies rösten und einweichen. Mit chipotle, tomatoes und garlic mixen. (5 min) | Sauce in butter 5 Min. anbraten, bis sie dunkler wird. (5 min) | prawns hinzufügen. 5 Min. garen bis sie rosa sind. (5 min) | lime ausdrücken. Mit rice servieren.",320,28,32,10,3,dairy;shellfish,Updated,Camarones a la Diabla,de
Sopa de Lima,Mexican,Lunch,gluten-free,10,25,4,Yukatekanische Hühner-Limetten-Suppe mit knusprigen Tortillastreifen.,"Die Brühe mit mexikanischem Oregano und einem Hauch Nelke aromatisieren, um aromatische Tiefe zu verleihen.",400 g Chicken Breast | 4 whole Lime | 3 whole Tomatoes | 1 whole Onion | 3 cloves Garlic | 1 whole Habanero | 1 l Chicken Broth | 4 whole Corn Tortillas | 15 g Cilantro,"(Store-bought corn tortillas sind Standard und bevorzugt – auf einer trockenen Grillpfanne erwärmen. Für selbstgemachte: 200g masa harina, ½ TL salt, 240ml warmes water vermischen; zu dünnen Fladen formen und je 1 Min. pro Seite garen.) tomato, onion und garlic unter dem Grill anrösten. (8 min) | chicken 15 Min. in broth köcheln lassen. Zerrupfen. (15 min) | Geröstetes Gemüse und lime juice hinzufügen. 8 Min. köcheln lassen. (8 min) | tortilla strips in oil knusprig frittieren. (4 min) | Suppe mit tortilla strips und cilantro belegt servieren.",280,26,22,8,3,gluten,Updated,Sopa de Lima,de
Rajas con Crema,Mexican,Side,vegetarian,10,15,4,Geröstete Poblano-Streifen in Sahne mit Zwiebeln und Mais – ein klassischer Taco-Belag.,"Mit angekohlten Maisblättern oder Mikrokräutern garnieren, um optische Eleganz und aromatischen Auftrieb zu verleihen.",6 whole Poblano Peppers | 200 ml Crema | 1 whole Onion | 2 ears Corn | 2 cloves Garlic | 100 g Manchego | 2 tbsp Butter,"poblanos über der Flamme anrösten. Dämpfen, schälen und in Streifen schneiden. (15 min) | onion und garlic in butter anschwitzen. (4 min) | corn und poblano strips hinzufügen. 3 Min. garen. (3 min) | crema und geriebenen manchego hinzufügen. 5 Min. köcheln, bis der Käse in die Sauce geschmolzen ist. (5 min)",280,8,18,20,3,dairy,Updated,Rajas con Crema,de
Coctel de Camarón,Mexican,Appetizer,gluten-free;no-cook,15,0,4,Mexikanischer Garnelen-Cocktail in einer würzigen Tomatensauce mit Avocado und scharfer Sauce.,Mit Mikro-Koriander und einem Hauch geräuchertem Meersalz für visuellen und sensorischen Eindruck verfeinern.,400 g Cooked Shrimp | 300 ml Clamato Juice | 3 tbsp Ketchup | 2 tbsp Hot Sauce | 3 whole Lime | 1 whole Cucumber | 2 whole Avocado | 0.5 whole Red Onion | 15 g Cilantro | 8 whole Tostadas,"Clamato, ketchup, hot sauce und lime juice vermischen. | Gewürfelte cucumber, onion und cilantro hinzufügen. | Shrimp hinzufügen. 15 Min. kühlen. (15 min) | In hohen Gläsern mit avocado servieren. Mit tostadas begleiten.",220,20,18,7,4,shellfish,Updated,Coctel de Camarón,de
Flautas de Pollo,Mexican,Appetizer,family-friendly,20,15,4,Knusprige gerollte Maismehl-Tortilla-Flöten gefüllt mit zerzupftem Hähnchen.,"Ein mit Limette mariniertes Krautsalat einführen für entscheidende Säure und Knusprigkeit; die Hähnchenfüllung mit gerösteten Gewürzen würzen, um höchste Standards zu erfüllen.",400 g Shredded Chicken | 16 whole Corn Tortillas | 100 ml Sour Cream | 150 ml Salsa Verde | 2 whole Avocado | 60 g Cotija | 100 g Lettuce,"(Gekaufte corn tortillas sind Standard und bevorzugt — auf einer trockenen Grillpfanne erwärmen. Für selbst gemacht: 200g masa harina, ½ TL salt, 240ml warmes water mischen; zu dünnen Fladen pressen und 1 Min. pro Seite garen.) Tortillas auf einer trockenen Grillpfanne erwärmen bis sie biegsam sind, ca. 30 Sek. jede. | Jede mit chicken füllen, fest aufrollen und mit Zahnstocher sichern. | In heißem oil bei 175 °C goldbraun und knusprig frittieren, 3–4 Min. pro Portion. (4 min) | Auf zerkleinertem lettuce mit sour cream, salsa verde, avocado und cotija servieren.",380,26,34,16,5,gluten;dairy,Updated,Flautas de Pollo,de
Caldo Tlalpeño,Mexican,Lunch,gluten-free;comfort,10,35,4,Rauchige Chipotle- und Kichererbsen-Hühnerbrühe — ein Winterklassiker aus Mexiko-Stadt.,"Die onion und den garlic vor dem Köcheln über offener Flamme anrösten, um rauchige Komplexität zu verleihen.",500 g Chicken Thighs | 300 g Chickpeas | 2 whole Chipotle | 4 sprigs Epazote | 3 cloves Garlic | 1 whole Onion | 2 whole Carrot | 1 l Chicken Broth | 3 whole Lime,"Chicken mit onion, garlic und carrot 20 Min. köcheln lassen. (20 min) | Chicken zerzupfen. Chickpeas, chipotle und epazote hinzufügen. (5 min) | 12 Min. köcheln lassen. (12 min) | Würzen. Mit lime und tortillas servieren.",320,30,24,10,7,,Updated,Caldo Tlalpeño,de
Pan Dulce Conchas,Mexican,Snack,vegetarian;baking,30,20,8,Weiches mexikanisches Süßbrot mit einer knusprigen bunten Zuckerkruste.,Eine kalte Langzeitgärung für mehr Teigkomplexität einsetzen und shortening durch europäische Butter im Craquelin ersetzen.,500 g Flour | 80 g Sugar | 100 g Butter | 3 whole Eggs | 7 g Yeast | 200 ml Milk | 1 tsp Vanilla | 80 g Shortening | 100 g Powdered Sugar | 2 tbsp Cocoa,"Teig mischen: flour, sugar, yeast, eggs, milk, vanilla und butter. 10 Min. kneten. (10 min) | 1,5 Stunden gehen lassen. (90 min) | Zu runden Brötchen formen. Topping zubereiten: shortening, sugar und cocoa (für Schokolade) oder vanilla. | Topping auf Brötchen streichen, Muschelraster einritzen. | Bei 180 °C 18 Min. backen. (18 min)",280,7,42,10,2,gluten;dairy;eggs,Updated,Pan Dulce Conchas,de
Sopa Azteca,Mexican,Lunch,vegetarian,10,25,4,"Tortillasuppe mit Pasilla-Chilis, Tomatensud, Avocado und Käse.","Einen selbst gekochten, gelatin-reichen braunen Hühnerfond verwenden, um ein Michelin-würdiges Mundgefühl zu erzielen.",6 whole Corn Tortillas | 3 whole Pasilla Chilli | 400 g Tomatoes | 3 cloves Garlic | 1 whole Onion | 1 l Chicken Broth | 2 whole Avocado | 80 g Cotija | 80 ml Crema | 3 tbsp Olive Oil,"(Gekaufte corn tortillas sind Standard und bevorzugt — auf einer trockenen Grillpfanne erwärmen. Für selbst gemacht: 200g masa harina, ½ TL salt, 240ml warmes water mischen; zu dünnen Fladen pressen und 1 Min. pro Seite garen.) Tortilla-Streifen knusprig frittieren. (4 min) | Zerrissene pasilla chillies frittieren bis sie aufgebläht sind. Beiseitestellen. | Tomatoes, garlic und onion pürieren. Püree 5 Min. in oil anbraten. (6 min) | Broth hinzufügen. 15 Min. köcheln lassen. (15 min) | Mit tortilla strips, fried chillies, avocado, cotija und crema servieren.",340,10,30,20,6,gluten;dairy,Updated,Sopa Azteca,de
Molcajete de Mariscos,Mexican,Dinner,seafood;spicy,15,20,4,"Gemischte Meeresfrüchte in einer würzigen Tomatensauce, serviert in einem Steinmörser.","Die Garzeit der Meeresfrüchte auf drei Minuten reduzieren, um die Textur zu erhalten, und zum Abschluss frische lime zest für Säure hinzufügen.",200 g Shrimp | 150 g Scallops | 200 g Fish | 3 whole Guajillo Chilli | 400 g Tomatoes | 3 cloves Garlic | 2 whole Chipotle | 80 g Cheese | 100 g Nopales | 8 whole Tortillas,"Sauce zubereiten: chillies rösten, mit tomatoes, garlic und chipotle pürieren. (5 min) | Alle seafood kurz anbraten. (3 min) | Seafood 8 Min. in der Sauce köcheln lassen. (8 min) | In den heißen molcajete gießen. Mit cheese belegen. | Mit warmen tortillas servieren.",360,34,22,14,3,gluten;dairy;shellfish;fish,Updated,Molcajete de Mariscos,de
Chiles en Nogada,Mexican,Dinner,vegetarian;premium,40,30,4,Poblano-Chili gefüllt mit gewürzten Früchten und Schweinefleisch in Walnusscreme — das Nationalgericht Mexikos.,Frischkäse durch gereiften Ziegenkäse ersetzen und gewürfelte panochera apples zum Picadillo für überlegene Tiefe hinzufügen.,8 whole Poblano Peppers | 300 g Ground Pork | 150 g Dried Fruits | 200 g Walnuts | 100 g Cream Cheese | 2 tbsp Sherry | 80 g Pomegranate Seeds | 20 g Parsley | 0.5 tsp Cinnamon,"Poblanos anrösten, dämpfen, schälen und entkernen. | Pork mit dried fruits, spices und sherry für die Füllung garen. (15 min) | Paprikas füllen. | Nogada zubereiten: walnuts, cream cheese und sherry glatt pürieren. | Paprikas mit nogada, pomegranate und parsley anrichten.",480,22,32,30,5,dairy;nuts,Updated,Chiles en Nogada,de
Tacos de Canasta,Mexican,Lunch,budget-friendly;family-friendly,20,20,6,"Korbtacos gefüllt mit Refried Beans, Chicharrón oder Kartoffel in Maistortillas.",Das Schichtöl mit guajillo und garlic aromatisieren für überlegenes Aroma und Farbe.,24 whole Corn Tortillas | 300 g Refried Beans | 150 g Chicharron | 2 whole Potato | 200 ml Salsa Verde | 80 g Pickled Jalapenos,"(Gekaufte corn tortillas sind Standard und bevorzugt — auf einer trockenen Grillpfanne erwärmen. Für selbst gemacht: 200g masa harina, ½ TL salt, 240ml warmes water mischen; zu dünnen Fladen pressen und 1 Min. pro Seite garen.) Warme tortillas mit der gewünschten Füllung befüllen. | Tortilla doppeln. In einem mit Plastik ausgelegten Korb stapeln. | Korb 15 Min. geschlossen lassen zum Dämpfen. (15 min) | Mit salsa verde und pickled jalapenos servieren.",280,10,40,9,5,gluten,Updated,Tacos de Canasta,de
Capirotada,Mexican,Dessert,vegetarian;baking,15,30,6,"Mexikanischer Fastenbrotauflauf mit Piloncillo-Sirup, Rosinen und Käse.",Den Sirup mit orange zest und star anise für mehr Tiefe verfeinern.,300 g Stale Bread | 150 g Piloncillo | 400 ml Water | 2 sticks Cinnamon | 80 g Raisins | 60 g Peanuts | 100 g Queso Fresco | 40 g Butter | 80 g Queso Fresco,"Sirup zubereiten: piloncillo mit water und cinnamon köcheln, bis er sich aufgelöst hat. (5 min) | Brotscheiben toasten. In einer gefetteten Auflaufform schichten. | Raisins, peanuts und zerbröselten queso fresco zwischen die Brotschichten streuen. | Sirup darübergießen. Bei 180 °C 20 Min. backen. (20 min)",340,8,54,10,3,gluten;dairy;nuts;peanuts,Updated,Capirotada,de
Consome de Pollo,Mexican,Lunch,gluten-free;comfort,10,40,4,"Klare, goldene Hühnerbrühe mit Avocado, Reis und Chipotle.","Aromaten vor dem Köcheln rösten, um einen dunkelgoldenen Farbton und intensiviertes Umami zu erzielen.",1 kg Whole Chicken | 2 whole Carrot | 2 stalks Celery | 3 cloves Garlic | 1 whole Onion | 1 whole Chipotle | 100 g Rice | 2 whole Avocado | 15 g Cilantro | 3 whole Lime,"Chicken mit vegetables 35 Min. köcheln lassen. Brühe abseihen und würzen. (35 min) | Den rice kochen: 100g long-grain rice abspülen. Zu 200ml gesalzenem water geben, aufkochen, abdecken und 15 Min. köcheln lassen bis er gar ist. Mit einer Gabel auflockern. (15 min) | Chicken zerzupfen. | Brühe mit rice, zerzupftem chicken, avocado, chipotle und lime servieren.",280,24,24,8,4,,Updated,Consome de Pollo,de
Bacalhau à Brás,Portuguese,Dinner,family-friendly;quick,15,20,4,"Zerzupfter Stockfisch mit Streichholzkartoffeln, Eiern und Oliven.","Mit hochpolyphenolischem Olivenöl und salzgepökelten Galega-Oliven abschließen, um das Geschmacksprofil zu verfeinern.",500 g Salt Cod | 400 g Potatoes | 6 whole Eggs | 2 whole Onion | 3 cloves Garlic | 80 g Olives | 15 g Parsley | 4 tbsp Olive Oil,"Salt cod 48 Stunden wässern. Fein zerzupfen. | Matchstick potatoes goldbraun frittieren. Abtropfen lassen. (10 min) | Zwiebel und Knoblauch anschwitzen. Cod hinzufügen. | Potatoes dazugeben. Geschlagene eggs einrühren und vom Herd nehmen, dabei rühren. (3 min) | Mit olives und Petersilie bestreuen. Sofort servieren.",440,36,28,20,3,fish;eggs,Updated,Bacalhau à Brás,de
Pastéis de Nata,Portuguese,Dessert,vegetarian;baking,20,20,12,"Lissabons legendäre Puddingtörtchen mit einem flockigen, karamellisierten, leicht verbrannten Rand. Gekaufter Blätterteig ist üblich – oder selbst gemacht, indem Butter sechsmal mit Ruhepausen in den Mehlteig eingefaltet wird.","Einen Backstein verwenden, damit der Blätterteigboden knusprig und lamelliert wird, ohne fettig zu werden.",400 g Puff Pastry | 6 whole Egg Yolks | 150 g Sugar | 2 tbsp Flour | 300 ml Whole Milk | 100 ml Heavy Cream | 1 tsp Cinnamon | 1 tsp Lemon Zest,"Puff pastry ausrollen, Kreise ausschneiden und in Törtchenförmchen drücken. | Creme herstellen: yolks mit sugar und flour verquirlen. Heiße milk und cream hinzufügen. Rühren bis die Masse dickflüssig ist. (8 min) | Teigförmchen zu ¾ füllen. | Bei 250°C 12–15 min backen, bis die Creme Blasen wirft und leicht schwarz wird. (13 min) | Mit cinnamon bestäuben. Warm servieren.",280,6,32,14,1,gluten;dairy;eggs,Updated,Pastéis de Nata,de
Caldo Verde,Portuguese,Lunch,vegan;gluten-free;comfort,10,30,4,Portugals Nationalsuppe – Kartoffel-Grünkohl-Brühe mit Chouriço.,"Die Chouriço-Pfanne mit Brühe ablöschen, um die karamellisierten Röststoffe in die Suppenbasis einzuarbeiten.",600 g Potatoes | 300 g Kale | 200 g Chouriço | 1 whole Onion | 3 cloves Garlic | 4 tbsp Olive Oil | 1 tsp Salt,"Zwiebel und Knoblauch in olive oil anschwitzen. (4 min) | Gewürfelte potato und 1,2 L Wasser hinzufügen. 20 min köcheln lassen. (20 min) | Glatt pürieren. Zurück in den Topf geben. | Fein geschnittenen kale hinzufügen. 5 min köcheln lassen. (5 min) | Chouriço-Scheiben braten. Suppe mit chouriço und einem Spritzer Öl servieren.",320,12,38,14,5,gluten,Updated,Caldo Verde,de
Bacalhau à Lagareiro,Portuguese,Dinner,gluten-free,15,40,4,Im Ofen gebackener Stockfisch mit gestampften Kartoffeln und reichlich Olivenöl.,"Mit frischer Gremolata oder Zitronenschale abschließen, um die Frische und optische Wirkung des Gerichts zu steigern.",700 g Salt Cod | 800 g Potatoes | 8 cloves Garlic | 150 ml Olive Oil | 3 sprigs Rosemary | 80 g Olives,Cod 48 Stunden wässern. Potatoes ganz 20 min vorkochen. (20 min) | Potatoes flach stampfen. Mit Salz würzen. | Cod und potatoes in einer Bratform anordnen. Garlic und rosemary hinzufügen. | Großzügig olive oil über alles gießen. | Bei 200°C 30 min backen. (30 min),480,40,30,22,4,fish,Updated,Bacalhau à Lagareiro,de
Cataplana de Mariscos,Portuguese,Dinner,seafood;premium,15,25,4,"Gemischte Meeresfrüchte, in der ikonischen Kupfer-Cataplana mit Tomaten und Wein gedämpft.","Mit einem Spritzer frischem Zitronensaft und kaltem nativem Olivenöl extra abschließen, um die kräftigen Meeresaromen aufzuhellen.",400 g Clams | 400 g Mussels | 300 g Prawns | 150 g Chouriço | 400 g Tomatoes | 200 ml White Wine | 1 whole Onion | 4 cloves Garlic | 1 tsp Paprika | 20 g Coriander,"Chouriço, Zwiebel, Knoblauch, tomatoes in einer Cataplana oder einem schweren Topf schichten. | Alle shellfish und wine hinzufügen. | Verschließen und bei hoher Hitze 10–12 min garen, bis alle shellfish geöffnet sind. (11 min) | Koriander darüberstreuen. Mit knusprigem Brot servieren.",320,32,10,12,3,shellfish,Updated,Cataplana de Mariscos,de
Frango no Churrasco,Portuguese,Dinner,gluten-free;family-friendly,15,30,4,"Portugiesisches Piri-Piri-Grillhähnchen – feurig, rauchig und unwiderstehlich.","Vor dem Marinieren eine Trockensole anwenden, um maximale Knusprigkeit der Haut zu erzielen.",1.4 kg Chicken | 4 whole Piri Piri Chilli | 4 cloves Garlic | 2 whole Lemon | 4 tbsp Olive Oil | 1 tsp Paprika | 40 g Butter | 15 g Parsley,"Hähnchen schmetterlingartig aufschneiden. Piri piri, garlic, lemon, oil und paprika zu einer Paste mixen. | Hähnchen 2+ Stunden marinieren. (120 min) | Über Holzkohle oder bei starker Hitze 25–30 min grillen, dabei häufig wenden. (28 min) | 5 min ruhen lassen. (5 min) | Mit piri piri sauce, chips und Salat servieren.",420,44,4,24,1,dairy,Updated,Frango no Churrasco,de
Arroz de Pato,Portuguese,Dinner,comfort,20,60,4,Im Ofen gebackener Entenreis mit Chouriço und knuspriger Oberfläche.,"Frische Orangenschale und fein gehackte Petersilie als abschließende Garnitur verwenden, um den Gaumen aufzuhellen.",4 whole Duck Legs | 300 g Basmati Rice | 150 g Chouriço | 1 whole Onion | 3 cloves Garlic | 150 ml White Wine | 2 whole Bay Leaf | 1 whole Orange,"Duck legs 1,5 Stunden im eigenen Fett konfieren. (90 min) | Reis in duck broth mit wine und Gewürzen kochen. (20 min) | Duck zerzupfen. Mit rice mischen. | In einer Auflaufform verteilen. Mit chouriço-Scheiben belegen. | Bei 200°C 20 min backen, bis die Oberfläche knusprig ist. (20 min)",580,38,52,22,2,,Updated,Arroz de Pato,de
Açorda à Alentejana,Portuguese,Lunch,vegan,10,10,4,"Alentejo-Brotsuppe mit Knoblauch, Koriander, Olivenöl und einem pochierten Ei.",Mit Mikro-Koriander und einem abschließenden Spritzer kaltgepresstem Premium-Öl für eine verfeinerte Präsentation garnieren.,300 g Stale Bread | 4 cloves Garlic | 30 g Coriander | 4 whole Eggs | 6 tbsp Olive Oil | 800 ml Water | 1 tsp Salt,Garlic und coriander mit Salz im Mörser zerstoßen. | Wasser zum Kochen bringen. Knoblauchpaste hinzufügen. | Bread in eine Schüssel reißen. Kochende Brühe darübergießen. (2 min) | Eggs direkt in die Suppe pochieren. (3 min) | Mit olive oil beträufeln. Im Topf servieren.,380,14,38,18,3,gluten;eggs,Updated,Açorda à Alentejana,de
Bifanas,Portuguese,Lunch,quick;comfort,10,15,4,Schweinekoteletts in einer knoblauchhaltigen Weinsauce – Portugals geliebtes Straßensandwich.,"Lende durch dünn geschnittenen Schweinenacken ersetzen, um Zartheit und Geschmackserhalt zu verbessern",600 g Pork Loin | 200 ml White Wine | 4 cloves Garlic | 1 tsp Paprika | 2 whole Bay Leaf | 2 tbsp Mustard | 4 whole Rolls | 2 tbsp Piri Piri Sauce,"Pork cutlets dünn klopfen. 1 Stunde in wine, garlic, paprika und bay marinieren. (60 min) | In der Marinade 8–10 min garen, bis das Fleisch durchgegart und die Sauce eingekocht ist. (9 min) | Mustard in die Sauce geben. | Pork in knusprigen Brötchen mit piri piri sauce servieren.",420,36,34,14,2,gluten,Updated,Bifanas,de
Sopa de Pedra,Portuguese,Lunch,slow-cook,15,60,6,Steinsuppe – ein reichhaltiger Bohnen- und Schweinefleischeintopf aus Almeirim.,"Mit einem Spritzer Rotweinessig und frischer Minze abschließen, um das Gericht auf Restaurantniveau zu heben.",300 g Red Kidney Beans | 400 g Pork Ribs | 150 g Chouriço | 100 g Blood Sausage | 3 whole Potato | 2 whole Carrot | 1 whole Onion | 3 cloves Garlic | 2 whole Bay Leaf,"Beans über Nacht einweichen. Mit pork ribs 40 min köcheln lassen. (40 min) | Chouriço, blood sausage, gewürfeltes Gemüse und garlic hinzufügen. | Weitere 20 min köcheln lassen, bis alles weich ist. (20 min) | Abschmecken. Mit Maisbrot servieren.",420,28,38,18,10,,Updated,Sopa de Pedra,de
Polvo à Lagareiro,Portuguese,Dinner,gluten-free,10,50,4,Gerösteter Oktopus auf zerdrückten Kartoffeln mit einem Schwall Olivenöl.,"Einen Spritzer Weißweinessig zum abschließenden Beträufeln hinzufügen, um die nötige Säure zu liefern, die das schwere Fett ausgleicht.",1 kg Octopus | 600 g Potatoes | 6 cloves Garlic | 120 ml Olive Oil | 3 sprigs Rosemary | 60 g Olives,"Oktopus 40 Minuten köcheln lassen, bis er zart ist. (40 min) | Kartoffeln vorkochen. Flach auf einem Backblech zerdrücken. | Oktopus und kartoffeln bei 220°C 15 Minuten im Ofen garen. (15 min) | Großzügig mit olive oil beträufeln und garlic sowie rosemary hinzufügen.",380,32,24,18,3,shellfish,Updated,Polvo à Lagareiro,de
Toucinho do Céu,Portuguese,Dessert,vegetarian;gluten-free,15,30,8,Himmlischer Mandel- und Eigelbpuddingkuchen aus den Klöstern Portugals.,"Im Wasserbad backen, um eine Michelin-würdige, cremige Krume anstelle eines trockenen Kuchenergebnisses zu erzielen.",200 g Ground Almonds | 8 whole Egg Yolks | 250 g Sugar | 100 ml Water | 40 g Butter | 0.5 tsp Cinnamon | 1 tsp Lemon Zest,"Einen schweren Sirup aus sugar und water kochen, bis zum Fadenfluss einkochen. (8 min) | Eigelbe verquirlen. Den heißen Sirup langsam unter ständigem Rühren einrühren. | almonds, butter, cinnamon und lemon zest unterheben. | In eine gefettete Form füllen. Bei 180°C 25 Minuten backen. (25 min) | Vor dem Aufschneiden abkühlen lassen.",340,8,42,16,2,dairy;nuts;eggs,Updated,Toucinho do Céu,de
Caldeirada de Peixe,Portuguese,Dinner,gluten-free,15,35,4,"Portugiesischer Schichtfischeintopf mit Kartoffeln, Tomaten und Weißwein.",Wein durch konzentrierte Fischbrühe ersetzen und pimentão für rauchige Komplexität hinzufügen.,700 g Mixed White Fish | 400 g Potato | 400 g Tomatoes | 2 whole Onion | 3 cloves Garlic | 200 ml White Wine | 4 tbsp Olive Oil | 2 whole Bay Leaf | 15 g Parsley,"Rohe, in Scheiben geschnittene potato, onion, tomato und garlic in einem Topf schichten. | fish darauflegen. wine, olive oil und bay leaves hinzufügen. | Zugedeckt 25 Minuten bei mittlerer bis niedriger Hitze ohne Rühren garen. (25 min) | parsley darüber streuen. Mit knusprigem Brot servieren.",360,34,24,12,4,fish,Updated,Caldeirada de Peixe,de
Pão de Ló,Portuguese,Dessert,vegetarian;gluten-free,15,20,8,Leichter und luftiger portugiesischer Biskuitkuchen — der Vorfahre aller europäischen Biskuits.,"Den Zucker über Nacht mit Zitronenschale aromatisieren, um die aromatische Intensität vor dem Aufschlagen zu maximieren.",8 whole Eggs | 200 g Sugar | 100 g Flour | 1 tbsp Lemon Zest | 20 g Butter,"Ganze eggs mit sugar und lemon zest 15 Minuten aufschlagen, bis die Masse sehr dick und hell ist. (15 min) | flour einsieben. Sehr vorsichtig unterheben. | In eine gefettete Form füllen. | Bei 180°C 18 Minuten backen — die Mitte sollte leicht wackelig bleiben. (18 min)",220,8,36,5,0,gluten;dairy;eggs,Updated,Pão de Ló,de
Amêijoas à Bulhão Pato,Portuguese,Appetizer,quick;gluten-free,5,10,4,"Muscheln gedämpft mit Weißwein, Knoblauch, Zitrone und einer Handvoll Koriander.","Herkömmlichen Weißwein durch einen knackigen Vinho Verde ersetzen, um die nötige hohe Säure zu liefern, die das Olivenöl ausgleicht.",1 kg Clams | 150 ml White Wine | 4 cloves Garlic | 4 tbsp Olive Oil | 2 whole Lemon | 20 g Coriander,"olive oil mit garlic erhitzen, bis er goldbraun ist. (2 min) | clams und wine hinzufügen. Zudecken und 4–5 Minuten kochen, bis alle geöffnet sind. (5 min) | Alle geschlossenen clams entfernen. | lemon darüber auspressen, coriander darüber streuen. Mit Brot servieren.",200,18,4,10,1,shellfish,Updated,Amêijoas à Bulhão Pato,de
Febras de Porco Grelhadas,Portuguese,Dinner,gluten-free;quick,10,15,4,"Dünne gegrillte Schweinesteaks, mariniert in Wein, Knoblauch und Paprika.","Mit einem geräucherten Paprika-Öl und Fleur de Sel fertigstellen, um die Lücke zwischen Hausmannskost und gehobener Küche zu schließen.",600 g Pork Loin Steaks | 150 ml White Wine | 4 cloves Garlic | 1 tsp Paprika | 2 whole Lemon | 3 tbsp Olive Oil | 2 whole Bay Leaf | 15 g Parsley,"pork in wine, garlic, paprika, olive oil und bay leaf 1 Stunde marinieren. (60 min) | Bei starker Hitze 4–5 Minuten pro Seite grillen. (9 min) | lemon darüber auspressen. parsley darüber streuen. | Mit chips und salad servieren.",340,38,4,18,0,,Updated,Febras de Porco Grelhadas,de
Arroz Doce,Portuguese,Dessert,vegetarian;gluten-free;make-ahead,5,35,6,"Portugiesischer cremiger Milchreis, mit Zimt in traditionellen Mustern verziert.","Die Milch mit ganzen Zimtstangen und Zitronenschale statt nur Zitronenzeste aromatisieren, für ein reineres und ausgefeilteres Aroma.",200 g Short-Grain Rice | 800 ml Whole Milk | 120 g Sugar | 1 tsp Lemon Zest | 3 whole Egg Yolks | 1 tsp Cinnamon | 20 g Butter,"rice 10 Minuten in water kochen. Abgießen. (10 min) | milk und lemon zest hinzufügen. Bei niedriger Hitze 20 Minuten unter häufigem Rühren köcheln lassen, bis der Reis die Milch aufgesogen hat und die Masse dick und samtig wird. (20 min) | sugar und butter hinzufügen. 5 Minuten rühren. (5 min) | Vom Herd nehmen. Schnell egg yolks einrühren. | In eine Schüssel füllen. Abkühlen lassen und mit cinnamon-Mustern dekorieren.",280,8,46,7,0,dairy;eggs,Updated,Arroz Doce,de
Rojões à Moda do Minho,Portuguese,Dinner,gluten-free,15,45,4,Schweinefleischwürfel nach Minho-Art mit Vinho Verde und Kastanien.,"Die Pfanne nach dem Braten mit einem kalten Schuss Vinho Verde ablöschen, um das Fett zu einer glänzenden Sauce zu emulgieren.",700 g Pork Shoulder | 200 ml Vinho Verde | 4 cloves Garlic | 1 tsp Paprika | 2 whole Bay Leaf | 200 g Chestnuts | 1 whole Lemon | 0.5 tsp Cumin,"pork würfeln und in vinho verde, garlic, paprika, bay leaf und cumin 2 Stunden marinieren. (120 min) | In der Marinade kochen, bis die Flüssigkeit verdampft ist und das pork im eigenen Fett brät. (20 min) | Geschälte chestnuts hinzufügen. 15 Minuten kochen. (15 min) | lemon darüber auspressen. Mit Maisbrot servieren.",460,36,22,22,3,,Updated,Rojões à Moda do Minho,de
Bacalhau com Natas,Portuguese,Dinner,comfort,20,35,4,"Salzkabeljau geschichtet mit Sahne und Kartoffeln, goldbraun gebacken.","Frische parsley und lemon zest unterheben, um die nötige Säure zu liefern.",500 g Salt Cod | 500 g Potatoes | 400 ml Heavy Cream | 2 whole Onion | 3 cloves Garlic | 300 ml Béchamel Sauce | 60 g Parmesan | 3 tbsp Olive Oil,"Béchamel zubereiten: 40g butter in einem Topf schmelzen, 40g flour einrühren, 1 Minute kochen. Nach und nach 400ml heiße milk einrühren, dabei ständig rühren, bis die Masse dick und glatt ist. Mit nutmeg und salt würzen. (8 min) | cod 48 Stunden einweichen. Pochieren und zerkleinern. | potato-Streifen goldbraun braten. onion und garlic anbraten. | cod, potato und onion in einer Auflaufform schichten. | cream mit Béchamel vermischen. Darüber gießen. | Mit Parmesan bestreuen. Bei 190°C 25 Minuten backen. (25 min)",520,36,28,30,2,gluten;dairy;fish,Updated,Bacalhau com Natas,de
